business_id,name,address,city,state,stars,Food,Service,Ambience,Price,Miscellaneous,Avg.Criteria,Avg.Food,Avg.Service,Avg.Ambience,Avg.Price,Avg.Miscellaneous,Cuisine.Category,Avg.Food2,Avg.Service2,Avg.Ambience2,Avg.Price2,Avg.Miscellaneous2,positive.Word.Cloud,negative.Word.Cloud,Review.count,Suggestion1,Suggestion2
5bDLpVi7ju83v2Yoeq_0Rw,Tuina Toronto,116 Dundas Street W,Toronto,ON,4,1.260889704,1.962754649,1.536194476,4.176629529,3.243352885,City,2.775869656,1.431837338,3.310296629,3.959298245,3.934506905,Traditional Chinese,2.847977021,1.479525909,3.290775966,4.035660406,3.920198235,"worker,hand,procedure,master,location,service,experience,people,location,service,therapist,miracle,treatment,Yang owner treatment,place,location,insurance,therapists advantage,rmt,experience,place,therapist,day,speaker,work,experience,hand,master,bit,master student,part,master knee,time,therapist,massage therapist,Tuina,session,business partner,progress,bearing,one,duo,more,master,time,style,lead,recommend,speak,place,People,privacy,massage,patient,result,bath,blob,type,pressure","Yang massage,massages massage,cuff,rotator cuff,cuff cuff,place,call,pain,time,place,thing,back,rubbing,massage,practice,neck soreness,pain,pain,neck,immobility,neck pain,symptom,scare,injury,weakness,pain,shoulder,elbow,shoulder pain,bit,problem,jean,rip,kind,cry,pain,day,receipt,alot",18,"You are doing good at Service,Price while not so good at Food,Ambience","You are doing good at Service,Price while not so good at Food,Ambience"
pvo-RRtvw1zBAHRzr8669w,Dumpling Buffet,3320 Midland Avenue,Toronto,ON,3,1.712932851,0.855958108,4.704410478,2.054461672,3.832421441,City,2.775869656,1.431837338,3.310296629,3.959298245,3.934506905,Traditional Chinese,2.847977021,1.479525909,3.290775966,4.035660406,3.920198235,"lot,poster,food,lol,spice,lot,tray,food variety,place,food,variety,concept,place,food,bean,pastry pastry,bright,restaurant,flower,attentive,pot,cold,tonight,food quality,price,variety,quality,area,price chart,table,plate,flavour,dumpling,patron,chive,place,duck egg,ick,pastry,lemongrass,restaurant,condition,washroom,staff,star,novelty,price,chinese,NIGHT eatery,fact,staff,head,skills skills skill,charades staff skill,what,buffet,food,variety,soy milk,price,service,choice","Red poster,buffet,potato,pork,dish,stall,advertising,price,dinner,meal,food,bean,tea,bean pastry,pay,tip,tip,one,note,loss,potato famine,material,business,dumping,problem,dish,steam burn,dish,review,staff,waitress,cup,plastic plate,food",12,"You are doing good at Ambience while not so good at Food,Service,Price","You are doing good at Ambience while not so good at Food,Service,Price"
cjatara6LkXRu2BXD_jxlA,Chat Bar,633 Silver Star Boulevard,Toronto,ON,3.5,3.070506026,1.799290803,3.587761426,2.912286957,4.385685119,City,2.775869656,1.431837338,3.310296629,3.959298245,3.934506905,Traditional Chinese,2.847977021,1.479525909,3.290775966,4.035660406,3.920198235,"place,BBQ,which,what,bbq,stick,BBQ lamb,appetizer,wonton,method,food,atmosphere,establishment,thank,food,worth,bill,decency,number,table,chair,experience,price,skewer,lamb,that,texture,dish,thing,inside,portion,clam,deal,bbq food,bbq place,selection,favorite,point,skewer,decor,seating,water bottle,lamb,pork,get,food,one,skewer,pepper,Bottled water,temp,service,food,place,dinner,attitude,taste,idea,environment,music,decor,design,skewer,use,one,food,beef meat,meat meat,crunch,intestines intestine,pork intestine,okra,deal,spicy,place,service,plate,skewer,touch,food,barbecue night joint,cook,liking,service,guy,oyster,tip,variety,price,depending,love,food,music,bar,place,service,time,decoration,destiny,layout,chair,variety,pairing,concept,service,Water bottle,size,beef,cucumber,beef tripe,meat,place,counter top,top,bottle water,restaurant,meat skewer,skewers skewer,enoki mushroom,feature,noodle,presentation,fridge,selection,skewer,plate,ambiance,option,place,design,location,food,variety,money,service,fact,ambiance,food,place,skewer,favorite,flavour,garlic flavour,look,skewer,perfection,pleasure,food,lamb skeward,buck,place,value,pricing,atmosphere,bar,food,taste,washroom,recommend,location,mainstreet unionville location,place,burst,air,waitress,burp,side,item,food,piece,variety,restaurant,decor,lot,vibe,enjoy,flavour,good,oyster meat,place,meat meat,service,nothing,food,juicy,w/ garlic,flavour,thing,scallop,review,amount,tactic,atmosphere,price,skewer,plz,oyster,water,drink,location,unionville location,experience,bowl,btw,one,food,atmosphere,item,chef,specialty,chef items recommendation,Kimchi rice,nothing,experience,star","item,downside,price,experience,night,restaurant,music,majority,taste,kimchi stew,fat,bump,one,risk,.5,service issue,that,restaurant,time,hype,smell,minute,seafood,veggie,alcohol,staff,smoke,cooking smell,staff,trouble,drawback,feel,server,ordeal,incident,kho(beef stew,washroom,floor,English,noodle,place,food,price,price,hype,part,beef,lamb,service,tho,downer,fire,smell,have,fat,work,something,depth,music,enoki mushroom,seafood boil,light,taste,bit,plate,sink,chill,food,lamb meat,fat,meat meat,thing,go,service",52,"You are doing good at Food,Service,Ambience while not so good at Price","You are doing good at Food,Service,Ambience while not so good at Price"
YkAIlxYZ1guSqbbowU9X4g,Luckee,328 Wellington Street W,Toronto,ON,3.5,2.673980271,1.665394016,3.580355371,3.764955722,4.179170493,City,2.775869656,1.431837338,3.310296629,3.959298245,3.934506905,Continental,2.922909977,1.665394016,3.412044786,4.169693766,3.908479046,"fun cheung roll,fun,atmosphere,seating,spot,ambiance,genius,food,sum,quality,variety,rating,server,table,time,advice,food advice,texture,shrimp cheung,flavour,cake,soup,crunchy,smooth,what,Mains,touch,chicken,curd,dessert,impression,kick,spice chicken,chicken chicken,dish,good,cheung fun,fun,take,recommend,duck,service,size,check,amount,time,dish,drink,service,presentation,ambience,dish,place,lighting,dinner,fish,perfection,dessert,sum,favor,service,place,Fun,type,menu,way,idea,sized,notch,service,portion,chrysanthemum fish,roll,Tao General beef,beef beef beef,perfection,dip roll,cake,experience,beer selection,cheung fun,off,gaidaanjai,dessert,service,decor,vibe,dessert trio,saving grace,server,experience,service,bit,throat,hug,food,spring lobster roll,cotta,ball ball,creme,creme,service,time,ambience,vibe,decor,camera,service,respect,everything,selection,desert,price,experience,service,delight,chocolate desert,restaurant,maintain,service,shrimp,chicken,wonton,experience,one,dish,service,tart,cod,duck,evening,food,service,tea,tasting,dinner,price,basket,one,pineapple,lip,heat sensation,dish,sake,bath,restaurant,detail,dinner,experience,sum,flavour,roll,rice shrimp roll,helping,dish,dish,dimsum,place,thank,menu menu,size,service,sui truffle mai,mai mai mai,sum,decor,food,value,ambiance,service,cleanliness,love,take,star,decor,character,flavour,ingredient,dessert trio,vibe,service,food,Luckee,food,tho,chicken appetizer,appetizer appetizer,sauce,dessert,panna Mango cotta,cotta,vinegar sauce,creme,bar area,plenty,server,siu,everything,restaurant,soba ingredient salad,salad salad salad,companions dish,Dessert trio,place,shrimp,complaint,food,choice,amount,shrimp,cheun,cod,top,option,design,dance,rice,order,duck pancake,tender,skin,match,shrimp,cake,fun,roll roll roll,rice shrimp roll,salt sea top,finish,work,gold,excitement,man,energy,day,service,dish,cor,decoration,restaurant,present,sum,one,look,find,experience,cor,staff,food,side,look,concept,seat,tea,thing,dish,top,chef,service,a+,bit,mix,execution,truffle menu,menu,all,fact,merit,fortune,passion,chicken,scallop,perfection,sauce,memory,ingredient,dumpling,crab,flavor,head,restaurant,recommendation,item,brunch,spot,service,expectation,recommend,price,place,celebration,meal,food,ambiance,sum,that,perfection,fortune,wifi,restaurant,notch,favour,chef,twist,roll,sauce,couple,juiciness,rice,balance,sweetness,passion,dessert,rice custard roll,time,server,pancake,Duck pancake,gow,place,one,time,sum fusion,sum,fancy,everything,dishes dish,couple,person,lawsuit,wife,year,dish,place,sum,quality,recommend,place,smell,yardstick,crunch,wrapper,fan,take,classic,sum menu,finish,pepper,taste,friend,chicken,one,presentation,cook,note,portion,place,sum,experience,decor,atmosphere,menu,cheung,fun,room,dim morning sum,server,dessert,nothing,slaw,ambience,draw,restaurant,table,seafood,sand,food,fusion,vision,texture,flavour,dish,Cheung fun,something,value,food,nothing,variety,asian,food,dish,have,quality,something,delicious,meat,comment,duck skin,taste,cod,paste,one,layer,fortune,presentation,bill,service,food,dinner,food,resto,part,dessert,food,place,take,space,flavour,passion,cuisine,kitchen,try,restaurant,service,attitude,job,time,downtown,location,ingredient,celebrate,Lee,dick,food,quality,restaurant,table,assist,service,problem,place,flavour,perfection,time,compliment,Luckee,food,thank,item,portion,policy,review,food,apology,cocktail,recommend,eat,decor,atmosphere,food,lunch bowl,fun,rest,curry squid,squid squid,recommendation,cheung fun,beef bao,baos bao,rice,gem,top,touch,dish,pudding dessert,tart,finish,nobody,plate,communication,gesture,compliment,room,food,service,time,server,recommendation,paste,dish,consistency,addition,sum,gow,har gow,veggie,dumpling,siu mai,favorite,service,decor,restaurant,service,place,mood,people,staff,gow,har,har gow,emphasis,everything,star dish,cheung fun,noodle roll,roll,custard,environment,what,tofu,bouche,cake,hubby,pork,flavor,restaurant,environment,sum,cheung,fun,taste,chrysanthemum salad,check,enjoy,surprise,wonton,soup,chicken entree,bite,soba luckee salad,dessert trio,something,sesame ball,ball ball,sponge roll,roll roll,stuff,portion,service,disappointment,helpful,ambiance,dish,fry scallop,asparagus,pearl,cashews,luckee,shrimp,cake,shrimp luckee dumpling,noodle,flavour,experience,place,dimsum,bartender,vibe,atmosphere,flavor,have,time,ambiance,dinner,food,issue,minute,portion,star,notch,wrap,duck,nothing,top,take,fun,service,work,food,dumpling,wonton soup,atmosphere,restaurant,recommend,idea,meal,highlight,shrimp,cheung,cocktail,cheung shrimp fun,chef,guidance,quantity,value,place,art,sauce,flavour,didn't,scallop,part,dessert,mango sorbet,sum,deal,food,tasting,price,skin,dumpling,cheung fun,taste,char rib,attraction,change,bonus,price,food,atmosphere,place,work,choice,have,food,parent,wife,profiterole,one,tart,truffle oil,oil oil,time,thing,cheung fun,fun fun,peking duck,than,dish,atmosphere,service,restaurant,food,meal,mixture,restaurant,service,food,space,entice,value,spring,do,cor,staffed,sand,kungpow shrimp,version,material,experience,environment,time experience,service,decoration,food,sum,Peking duck,recommendation,portion,food,service,setting,hip,everything,meal,food,size,place,experience,service,restaurant,service,server,pace,recommendation,food,combination,selection,duck,portion,sponge roll,passion,food,twist,service,Corn soup,starter,sort,chicken,restaurant,server,Winterlicious,adjective,place,different,fusion,everything,quality,service,faith,experience,foot,manager,seating,anything,top,thank,selection,environment,service,flavour,fun,shrimp,cheung shrimp fun,pepper,beef,cheung,texture,fun,fact,pronounce,cheung fun,waiter,combo,nothing,look,passion,spot,experience,dish,server,thing,cheung fun,dumpling,bean,friend,staff,work,shit,guy,food,love,food,soup,sense,parking,decor,service,recommendation,food,spell,rice,chicken,shrimp,roll,tart dessert,perfection,room,tablecloth,service,slot,pancake,take,OMG standout,perfection,space,apricot,noodle,dish,one,sauce,peanut sauce,flavour,recommend,fuse,Lobster wonton,dish,passionfruit mousse,hit,texture,part,appeal,setting,mix,food,concoction,chef,drink,clothe,little,place,taste,selection,sauce,decor,improvement,experience,service,cor,come,dumpling,issue,Toronto,service,decor,duck,skin,choice,food,bite,food,service,choice,server,place,word,food,sauce,relish,service,waitress,sake,sand,taste,bouche,jicama,soup,thing,place,sum,member,look,ceiling,table,all,dish,tone,style,shot,from,than,time,restaurant,work,color,design,meal,sauce,dish,bun,server,place,husband,prefer,atmosphere,staff,3,recommendation,interpretation,classic,noodle soba salad,salad salad salad,atmosphere,design,glass,food,notch,shrimp wonton,fish,friend,place,spice,dish,miss,size,protein,top,cookie,fortune,cookie fortune fortune,fortunes fortunes fortune,interior,food,service,restaurant,deco,presentation,sum,dumpling,abalone,noodle soba salad,dumpling dumpling,lack,place,dim sum,dinner,service,job,today,bit,company,food,focus,quality,quantity,tastebud experience,piece,duck,duck pieces meat,relish,pancake,make,meat,vegetable,one,passion,hype,slaw,recommend,thank,experience,nothing,twist,top,selection,vegetable,chicken,top,spoon,restaurant,food quality,that,veggie,staff,thing,place,twist,technique,comfort,comfort food,restaurant,fusion restaurant,food,dish,chip,duck,fusion,dinner,night,service,choice,vibe,interior,food,choice,pay,service,atmosphere,try,standout,Sum,stop,option,duck,service,flavour,dish,level,space,choice,price,hype,take,notch,service,atmosphere,say,option,diet,get,sum option,item,dish,flour,dough,place,food,man,disappointment,dish,Service people,table,decor,impression,flavour,combination,food,bread,kick,place,dining,seat,restaurant,cheung fun,place,plate,sum dim item,food,nothing,experience,recommend,flavour,bass,balance,amount,oyster mushroom,mushroom mushroom","twist,ambiance,window hour limit,staff,everything,husband,allergy,cod,sum,sum,service,flavour,main,sum,food,service,ambience,music,that,boyfriend,disappointment,squash,restaurant,hit,service,price,sum,basket,reviewer,run,expectation,sum,edit,texture,twist,douchebag,time,sum,food,sum,sum,star,sum,soba salad,ordeal,sauce,sum,dish,ambiance,place,reputation,place reputation,item,sum,waiter,sum,way,app,food,team,food price,sum,flavour profile,profile,sum sum,desert,disappointment,cake part,side,restaurant,atmosphere,Luckee basket,item,lobster,lo,dimsum,sum,appetizer,main,dish,selection,sum selection,selection selection,sum,cart,thing,course,rice,basket,music,warning,server,sum,cart,lack,server,complaint,chain,grimace,dish,restaurant,sum,twist,platter,crab,Crab,scratch,end,mark,place,s&s chicken,disappointment,menu,sum,sum,that,fan,expert,advice,sum,guy,area,menu,end,sum,style,sum,bank,fusion,experience,staff,sky,limit,shrimp,siu mai,visit,waiter,granite sink,chance,safety,feel,food,conflict,power issue,soup,food,dim sum,bar area,food smell,item,sum,menu,pepper flake,rating,main,downer,chic,dish,Sunday morning,soba noodle,wrapping,hype,stretch,mistake,sweetness,estimation,dish,sum,siu mai,meal,item,crust,time,sponge roll,roll roll,waitress,sum,course,price,photocopy,warning,hum,flair,personalization,street,audacity,get,that,chef,story,book,downtown,snob,sum,sum,spelling,lemon,sum,china town,menu,tray,cake,Luckee restaurant,restaurant Luckee menu,sum,hostess,mom,dining,mistake,bus boy,service,music,dinner,drink,sequence,see,time,sum,restaurant,menu,food,sound,fault,entree,issue,experience,guest,sum,dough,filling,experience,service,foodie,sum,service-,Menu item,bomb,items item,mark,food,flavor,lobster dumpling,dish,price,style,level,sum,smell,chicken,shrimp,fruit salsa,rice,madness,item,sum,sum,lemon,menu,manhattan,sum,get,issue,music,server,memory issue,selection,desert,sun,music,disappointment,twist,food,which,service,food taste,taste taste,basket,sum,diet,takeaway,drink,lighting,chair,crack,nylon,negativity,Lee flair,flavour,day,sum,food,restriction,food allergy,allergies allergy,item,sum,the,sum,treat,siu char beef,beef beef beef,sum,washroom situation,stall,stool,fun,restriction,shellfish allergy,allergy allergy,sum,sum,execution,restaurant,chef,atmosphere,Dessert menu,menu menu,night,review,menu,dish,Luckee duck,meat,fat,sum,sum,lack,watermelon,have,pudding,retirement account,call,mood,mind,sum,noise,heat,chop,butternut,squash,flavor,rice,sum,item,ingredient,shrimp,sum,peeve,soup,complaint,place,food,basket,salad,Abalone dumpling,friend,concern,side,dimsum,charge,food,sum,place,restaurant,flavor,rice,quality twist,twist,sum,duck,portion size,complaint,restaurant,sum restaurant,dish,miss,Fun,shrimp allergy,spot,Heen,sum,Susser twist,taste,experience,sum,flavor,rice,dish,sum,scratch,bill,people people,sum,dinner,item,dinner plate,items items item,rice roll,experience,experience,sum,mushroom,lotus root,root root",186,"You are doing good at Service,Ambience while not so good at Food,Price","You are doing good at Service,Ambience while not so good at Food,Price"
uFNM9ICvZN0TEbURIpiIDQ,Chinese Dumplings,645 St. Clair Avenue W,Toronto,ON,3.5,3.348988974,2.00352417,3.796253124,4.115026057,4.155911664,City,2.775869656,1.431837338,3.310296629,3.959298245,3.934506905,Traditional Chinese,2.847977021,1.479525909,3.290775966,4.035660406,3.920198235,"dumpling,item,option,bean,gostoso,valor,order,option,dumpling option,folk,dumpling,bean,cleanliness,addition,lady,variety,dumpling,taste,price,place,worth,restaurant,dumpling,variety,dumplings variety,price,portion,staff,food,time,stuff,side,dish,soup,cooking,pan,meal,large(American size,staff,spot,staff,spot,dumpling,dumpling,soup,place,Chinese,chicken,chunk,food,hand,staff,dumpling option,options option,veg,recommend,spot,menu,love,squid,place,addition,pork variety,tip,service,server,perfection,item,food,food,rating,spot,portion,sauce,bean,owner rice,rice rice,duck,bonus point,points point,bonus,oil,star,Delivery time,food,pork,dumpling,shrimp,ask,chive dumpling,tip,dumplings dumpling,tao chicken,owner,salt,duck,that,flavour,portion,staff,food,food,waitress,gem,work,dumpling,noodle dish,onion pancake,pancakes pancake,soup,dumpling,restaurant,gostoso,valor,restaurant,addition,food,cuisine,make,place,time,place,dumpling,soup,cost,product,joint,takeout,tasting,service,place,wonton,broth,option,bang,addition,spot,shot,meal,dumpling,option,kind,service,decor,originality,place,dumpling,thing","food,packaginging,order,involve,stuff,drain,winter,table,food,lack,order,inability,food,pan,dumpling,parking,service,garbage,come,money,frozen,day,go,pea,kelp,addition,value,seating,decor,day,fry,dumpling,one,stuff,setting,Spring roll,savoury,spicy,eater,rice,say,have,kind,pan,food,vegetable,takeout,neighbourhood,dumpling,pan",44,You are doing well in all aspects. Keep going!,You are doing well in all aspects. Keep going!
IDMkHKuwGmJCWv8V4lj8nQ,Six Degrees Community,"204 Spadina Avenue, 1st Floor",Toronto,ON,4.5,0.960189647,3.506541058,4.043430967,5,4.008791065,City,2.775869656,1.431837338,3.310296629,3.959298245,3.934506905,Traditional Chinese,2.847977021,1.479525909,3.290775966,4.035660406,3.920198235,"mission,place,ease,cure,benefit,rmt,community acupuncture,Yee,acupuncture,Lamia,treatment,practitioner,atmosphere,focus,place,booking,environment,practitioner,idea,chair,energy,something,success,atmosphere,passionate,practitioner,services-,friend,community,acupuncture,meditation,lot,oasis,quiet,spot,volunteer,coach,acupuncture area,price,professional,price,anyone,patience,Walton,impact,compassion,wisdom","issue,acupuncturist,condition,headache,concern,issue,problem,issue,budget",10,"You are doing good at Service,Ambience,Price while not so good at Food","You are doing good at Service,Ambience,Price while not so good at Food"
y166Ve7c7y2EnnePytr71Q,1915 Lan Zhou Ramen,185 Dundas Street W,Toronto,ON,3.5,3.526911519,1.406295888,3.497860603,4.404587712,4.296651344,City,2.775869656,1.431837338,3.310296629,3.959298245,3.934506905,Asian Fusion,3.001603408,1.575305468,3.475673353,4.116206796,3.991034024,"taste,place,Beef broth,broth broth,taste,brisket,place,chef,touch,staff,for,soup base,base base,flavour,way,jelly,noodle lover,improve,place,portion,noodle,soup,pork rib,taste,service,front,perusal,cucumber,pork,bite,hand,ability,texture,side dish,broth,place,piece,mom broth,sauce,noodle,morning,service,brisket noodle,noodle noodle,noodle,place,Beef brisket,noodle,beef brisket,brisket brisket,soup,amount,milk,soup,consistency,beef,recommend,broth,couple,ramen,one,dish,taste,amount,stuff,for,broth,soup,place,noodle,broth-,gut,eat,food,have,attraction,beef brisket,option,soup base,base base,brisket noodle,texture,love,place,staff,starter,this,check,variety,assortment,soup,oil,appetizer,complement,savourness,recommend,experience,restaurant,temperature,bit,offering,dish,appetizer,service,noodle,bowl,manner,ramen,noodle,soup,staff,store owner,bowl,wifi,spicy,place,broth,sit,flavor,bubble,fish bubble,bubble bubble,noodle,thickness,broth,duck,egg,quality,portion,hand,broth,food,restaurant,skewer,bargain,noodle,chewiness,noodle,ramen,place,boyfriend,good,portion size,food,bit,BBQ pork,portion,water,problem,kink,anyone,broth,value,noodle,liking,beef brisket,indicator,staff,hand,seat,service,noodle,texture,broth,portion,cut,noodle,meat,place,place,noodle,chewiness,ingredient,soup,service,noodle,rib,chicken,respect,side,place,beef slice,slices slice,flavour,something,gentleman,broth,texture,noodle,scallion pancake,value,line,hand,noodle,ramen place,duck ramen,ramen ramen,oil,wifi,ramen,service,employee,dish,piece,amount,Ramen,day,base,taste,soup,duck,service,FOOD,broth,noodle,kid,noodle,mix,texture,noodle,base,noodle texture,brisket topping,service,noodle price,top,ramen,tea,food,bowl,fat,dough,place,noodle,broth,beef brisket,brisket brisket,fun,app,ramen,broth,dish,place,service,waiter,minute,bowel,food,family,thing,atmosphere,ramen,menu,barbecue pork,broth,pork pork,service,refill,variety,noodle,portion,WEI bowl,broth,texture,beef,condiment,beef slide,meal,kid,Kids meal,broth,firm,beef noodle,service,improvement,place,soup,price,value,broth,service,nothing,ramen,meal,service,broth,amount,texture,lover,noodle lover,price,place,food,ramen,winner,item,variety,dumpling,companion,kebab,flavour,size,service,server,restaurant,food,pancake,onion,wonton,onion pancake,type,taste,place,employee,aroma,place,broth,noodle,Singapore noodle,food,service,texture","ramen,go,scratch,lip,taste,criticism,day,court stall,Mall,noodle,siting,dough,guy,issue,disappointment,up,dish,soy milk,issue,pan,taste,beef,lack,water,kettle,one,noodles noodle,eye,atmosphere,place,taste,pig,option,complaint,duck,side,side dish,dishes dish,bowl,flavour,place,everything,review,restriction,complaint,chewiness,layout,stranger,name,chicken broth,flavour,dish,experience,weather,reason,downside,star,brisket,taste,place,ac,staff,disappointment,service,customer,ignorance,people,sugar,heck,onion pancake,pancakes pancake,mind,one,dish,appetizer,portion,member,issue,broth,beef,rib,store,soup,fun,enjoy,anyone,rap,opinion,lemon,downside,flavor,shortcoming,mistake,come,noise,dough,service,night,meal,weather",77,"You are doing good at Food,Ambience,Price while not so good at Service","You are doing good at Food,Ambience,Price while not so good at Service"
e9smQsCHC7-ghr_7fWz4Mw,Lamb Kebab - Savory Chinese Crepes,492-A Dundas Street W,Toronto,ON,4,3.863095497,4.302232379,4.006927134,0,3.555654386,City,2.775869656,1.431837338,3.310296629,3.959298245,3.934506905,Traditional Chinese,2.847977021,1.479525909,3.290775966,4.035660406,3.920198235,"kiosk,type,sausage,fav,snack,place,get,habit,flavor,skewers skewer,skewer,lamb skewer,service,man,lady,tea,crepe,name,Lamb kebab,size,kebabs kebab,fat,balance,lettuce,perfection,shop,crepe,review,amount,crepe,place","matcha taiyaki,price,crepe,doubt,service,quantity,lack",13,"You are doing good at Food,Service,Ambience while not so good at Price","You are doing good at Food,Service,Ambience while not so good at Price"
2ZZp5V8N0nHlsml01XBJUQ,JXY Dumpling Restaurant,"3250 Midland Avenue, Unit G",Toronto,ON,3.5,2.619136554,1.582144062,3.581458779,4.575525703,2.758739676,City,2.775869656,1.431837338,3.310296629,3.959298245,3.934506905,Traditional Chinese,2.847977021,1.479525909,3.290775966,4.035660406,3.920198235,"place,noodle soup,soup soup,beef,texture,decor,review,dish,restaurant,family,portion,ingredient,noodle dish,dishes dish,dish,food,pricing,dumpling,noodle,flavour,taste,like,dumpling,noodle,service,recommend,place,price,prefer,dough,beef,taste,tomato,bean sprout,staff,seating,restaurant,dumpling restaurant,dumpling,hand,lamb noodle soup,soup soup soup,place,dumpling,noodle,price,check,amount,dumpling,meal,staff,food,dish,amount,combination,size,option,day,nothing,service,warning,freak,food,price,place,flavour,range,range chicken,marination,dumpling,amount,decor,place,food,improvement,condiments tray,tray tray,dumpling,that,bone,fault,sauce,chili,sweetness,patience,service,English,touch,weather,food,noodle,flavor,pork dumpling,soup,dumpling,mussel,variety,which,chili,bit,fish,perfection,lamb,chicken,chili chicken,quality,lunch,place,taste,chive,dumpling,taste taste,kind,service,item,spot,Dumpling spot,soup,work,staff,place,food,dumpling,favorite,appetiser chicken,sauce,food,dough,app,meat portion,quality,service,restaurant,dumpling,location,get,regret,say,soup base,dish,Onion pancake,pancakes pancake,suffice,bite,noodle,option,nothing,dumpling,variety,fennel,service,food,enjoy,texture,restaurant,price,skin,skill,tongue,place,filling,dumpling,bun,table,noodle brisket soup,place,lot,alcohol,time,size,ingredient,pork Braised knuckle,knuckle knuckle knuckle,dumpling,chew,which,texture,item,service,enjoy","buyer beware,pan,selection,service,order,jelly,bun,family dumpling,scratch,order,taste,China dish,washroom,dumpling,time,roof,Handpull noodle,disappointment,noodle noodle,service,mess,service,everything,chicken,namesake dish,disappointment,seating,Customer service,service service,trip,everything,allergy,warning,lack,dish,bun,pan,mussels-,following,effect,noodle,cabbage,look,layout,appetiser,taste,smell,soup,appetizer,flavour,decision,piece,sauce,service,bit,taste,imbalance,green,pork,texture,language barrier,disappointment,barrier barrier,soup,chair,price,fish,fillet,egg,problem",40,"You are doing good at Service,Ambience,Price while not so good at Food","You are doing good at Service,Ambience,Price while not so good at Food"
as5StqV9pbDhUM0AYP_j9g,Kim Moon Bakery,438 Dundas St W,Toronto,ON,3.5,1.761410217,1.093659338,2.001292449,4.81904483,3.243352885,City,2.775869656,1.431837338,3.310296629,3.959298245,3.934506905,Traditional Chinese,2.847977021,1.479525909,3.290775966,4.035660406,3.920198235,"coconut,snack,place,food,egg tart,majority,price,feeling,right,sweet,dumpling,quality,leave,food,sum,milkshake,home vibe,lady,bun,look,work,pastry,good,tart,crust,item,cooky,tidy,selections selection,dish,bakery good,disappointment,treat,goodness,memory,odour,stuff,selection,selection stick,cuttle,char,fish fish,thing,ball,wisp,taro,praise,price,good,selection,bun,service,everything,egg tart,egg,anything,disappoint,tart,plate,server,dish,shumai,cuisine,option,menu variety,place,colour,da'an ta,ta,ball,surprise,surprise piece,lightness,fluffiness,place,sponge cake,try,tart,melon cooky,partner,mark,good,good,bun,bakery,memory,good,cooky,price,style,service,notch,good,tart,variety,price,service,good,sum place,place place,food,sum","sum,dirt,one,restaurant,sum,mill,fish,tank,waiter,criticism,sum selection,experience,sum,failure,pastry,sum,glance,lack,clientele,risk,secret,item,sum,place,eater,Moon pastry,pastry pastry,sum,service,dim sum,cart,enjoy,ball,inside,experience,table,place,pity,food,dirt,version,waiter,woman,fat,fortune,bakery,crust,treat,bun,Style tea,complaint,sum,sum,part,place,sum,reheat",27,"You are doing good at Price while not so good at Food,Service,Ambience","You are doing good at Price while not so good at Food,Service,Ambience"
uAPMb111euz5jJF8_VeO2A,La Casita Chinese Eatery,405 Dundas Street W,Toronto,ON,3,2.642678993,0.919801662,3.019242637,3.586092925,4.058044576,City,2.775869656,1.431837338,3.310296629,3.959298245,3.934506905,Traditional Chinese,2.847977021,1.479525909,3.290775966,4.035660406,3.920198235,"menu,value,impression,place,place,value,dish,service,staff,wifi,soup,mai,dessert,food,crave,pot,perfection,food,food,day,manager,cuttlefish,siu mai,curry,dumpling,cleanliness,restaurant,sum,dish,mein dish,dish dish,friend,restaurant,top,company,nothing,setting,food,time,service,son,sprout,dish","sum,area,sum,plate,basing,restaurant,inspection issue,miss,noodle roll,hell,server,staff,world problem,problem problem,food,wheel,safety hazard,teacup,service,waitress,contempt,time,couple,part,aftertaste,reviewer,face",12,You are not doing so well in any of the aspects!,You are not doing so well in any of the aspects!
