"","business_id","food.pos","food.neg","service.pos","service.neg","ambience.pos","ambience.neg","price.pos","price.neg","misc.pos","misc.neg","review.counts","star","fp","fn","sp","sn","ap","an","pp","pn","mp","mn","response","f.prop","s.prop","a.prop","p.prop","m.prop","adj.pp","adj.sp","adj.fp","adj.ap","adj.mp","norm.fp","norm.sp","norm.ap","norm.pp","norm.mp"
"132","5-o1J6VpLHxxmP7yAtx8kw",22.5,-8,18,-7.5,7.5,-4.5,2.5,-3,2,0,13,2.5,1.730769231,-0.615384615,1.384615385,-0.576923077,0.576923077,-0.346153846,0.192307692,-0.230769231,0.153846154,0,FALSE,0.737704918179522,0.705882352971165,0.625000000135417,0.454545453900826,1,0.513805915533839,0.322639143130344,0.673392360575183,0.599101826049162,1,2.99543498324823,1.47876273934741,2.99550913024581,2.5690295776692,5
"133","5oV7oSbo9h4nzWxNfoLc4A",33.5,-23.5,42,-10.5,9,-3,5.5,-2,6,-2,12,3.5,2.791666667,-1.958333333,3.5,-0.875,0.75,-0.25,0.458333333,-0.166666667,0.5,-0.166666667,TRUE,0.587719298315789,0.8,0.75,0.7333333328,0.749999999625,0.777154448976393,0.44254391269165,0.511008181159501,0.728991280859173,0.786901381073747,1.99879679712414,2.10208358528534,3.64495640429587,3.88577224488196,3.93450690536873
"134","5PcW2QipC23t_g71rdCCcw",32.5,-6,27.5,-11.5,6,-3,4,-2,1,-2,10,3.5,3.25,-0.6,2.75,-1.15,0.6,-0.3,0.4,-0.2,0.1,-0.2,TRUE,0.844155844155844,0.705128205128205,0.666666666666667,0.666666666666667,0.333333333333333,0.717218584939442,0.321846393498052,0.798826401602953,0.641997782496376,0.380975072305543,3.7652904924362,1.47464165748198,3.20998891248188,3.58609292469721,1.90487536152771
"135","5td-5D7aMQ6zSuSSNLAQjQ",43,-17.125,31.25,-23,17,-2,16,-3,5,-1,24,3.5,1.791666667,-0.713541667,1.302083333,-0.958333333,0.708333333,-0.083333333,0.666666667,-0.125,0.208333333,-0.041666667,TRUE,0.715176715119454,0.576036866381873,0.894736842437673,0.842105263224377,0.833333332,0.871191576723665,0.21238424552642,0.647976285482853,0.884010026427918,0.860226623222686,2.83944299517672,0.905606422924654,4.42005013213959,4.35595788361832,4.30113311611343
"136","5ubokMNw8qfbX2WtxgJG1Q",164.25,-72,132.75,-98.5,37,-24.5,27,-10,17,-5.5,52,3,3.158653846,-1.384615385,2.552884615,-1.894230769,0.711538462,-0.471153846,0.519230769,-0.192307692,0.326923077,-0.105769231,FALSE,0.695238095168919,0.574054054047004,0.601626016493886,0.729729729957633,0.755555555196049,0.773960492450271,0.211030118019725,0.625794835152602,0.575210738230898,0.791864475962108,2.70330362185666,0.898567037368358,2.87605369115449,3.86980246225135,3.95932237981054
"137","5VOqWjRXUPc7b1A_NSI9mQ",36.25,-10.5,24.75,-13,12.25,-5.5,6.5,-1,10,0,17,3.5,2.132352941,-0.617647059,1.455882353,-0.764705882,0.720588235,-0.323529412,0.382352941,-0.058823529,0.588235294,0,TRUE,0.775401069454546,0.655629139186176,0.690140844827614,0.866666667422222,1,0.891809736785321,0.274230741279431,0.716782835786326,0.666339731632626,1,3.26174543704431,1.22711331703826,3.33169865816313,4.45904868392661,5
"138","5XX1w4WbwSlrACQ5vKuLDw",120.75,-27.5,130.75,-24.5,29.75,-14.5,12.5,-2.5,50.5,-4.5,69,4,1.75,-0.398550725,1.894927536,-0.355072464,0.43115942,-0.210144928,0.18115942,-0.036231884,0.731884058,-0.065217391,TRUE,0.814502529373608,0.842190016,0.67231638354649,0.833333333333333,0.918181818535372,0.863774150960196,0.514364942848532,0.762969839909917,0.647844753717272,0.932493073944831,3.54521967805647,2.47544275554447,3.23922376858636,4.31887075480098,4.66246536972416
"139","5yhUr1Cv21bOL6ZkE5IdCQ",77.5,-35.25,35,-53,15,-14,15.5,-6,10,-9,36,3.5,2.152777778,-0.979166667,0.972222222,-1.472222222,0.416666667,-0.388888889,0.430555556,-0.166666667,0.277777778,-0.25,TRUE,0.687361419017763,0.397727272708678,0.517241379438763,0.72093023236344,0.52631578967313,0.766139559155681,0.115875428485383,0.617111815208531,0.489974184018102,0.577640803418911,2.65001130435209,0.403908636434765,2.44987092009051,3.8306977957784,2.88820401709455
"140","61eXtTmhDepujO7_IdA9-w",40.5,-24,11,-16,17.75,-5,3,-1,3,0,19,3.5,2.131578947,-1.263157895,0.578947368,-0.842105263,0.934210526,-0.263157895,0.157894737,-0.052631579,0.157894737,0,TRUE,0.627906976655129,0.407407407277092,0.780219779990339,0.75,1,0.791859648960218,0.120063196779321,0.552986048597083,0.760941118265217,1,2.25643732473522,0.425678606763046,3.80470559132608,3.95929824480109,5
"141","64Wt06TZjb9Se8q3kdeOJQ",33.5,-9,16,-11.75,18.25,-4,10.75,-2.25,4,-1.75,12,3.5,2.791666667,-0.75,1.333333333,-0.979166667,1.520833333,-0.333333333,0.895833333,-0.1875,0.333333333,-0.145833333,TRUE,0.788235294137578,0.576576576432432,0.820224719216261,0.826923076869822,0.695652174185255,0.858335662384869,0.212754216900367,0.731808126096634,0.803571742757258,0.737770776816337,3.35396364533738,0.907529706465626,4.01785871378629,4.29167831192435,3.68885388408169
"142","68PJJkcq_i0SlLqO6t7Qxw",715,-256.5,480.5,-208,172.25,-68.5,66,-17.5,87.25,-25.5,218,3.5,3.279816514,-1.176605505,2.20412844,-0.95412844,0.790137615,-0.314220183,0.302752294,-0.080275229,0.400229358,-0.116972477,TRUE,0.735975295880074,0.697893972449765,0.715472482225367,0.790419162645918,0.773835920361729,0.827071526713547,0.314352377427507,0.671427538046099,0.692750897762408,0.808119117221999,2.9833758210288,1.43568427110232,3.46375448881204,4.13535763356774,4.04059558611
"143","69opA0U-zaMsIOqyavMq2g",25.5,-30,22,-24.5,5,-3.5,1,-2,2,-5.5,15,1.5,1.7,-2,1.466666667,-1.633333333,0.333333333,-0.233333333,0.066666667,-0.133333333,0.133333333,-0.366666667,FALSE,0.459459459459459,0.473118279677419,0.588235294221453,0.333333335,0.266666666,0.38803301214539,0.15125789780899,0.383900728498513,0.561579150082974,0.30919929548216,1.21867066957439,0.587843193757666,2.80789575041487,1.94016506072695,1.5459964774108
"144","6a27i3kNy5MCq73vEQTNOA",105.25,-39,92,-42,32.5,-20.5,11.5,-1,6,-2,33,4,3.189393939,-1.181818182,2.787878788,-1.272727273,0.984848485,-0.621212121,0.348484848,-0.03030303,0.181818182,-0.060606061,TRUE,0.729636048472149,0.686567164142348,0.613207547287291,0.9200000006336,0.74999999896875,0.935830496681082,0.303007004632523,0.664245517409381,0.587033082921372,0.786901381073747,2.93929593562469,1.37670573843907,2.93516541460686,4.67915248340541,3.93450690536873
"145","6Bmq3b91hqTwMFn5cpPWzQ",86.75,-27.75,37,-25,23.5,-11.25,12,-1,8.5,-0.5,32,4,2.7109375,-0.8671875,1.15625,-0.78125,0.734375,-0.3515625,0.375,-0.03125,0.265625,-0.015625,TRUE,0.75764192139738,0.596774193548387,0.676258992805755,0.923076923076923,0.944444444444444,0.938339362131606,0.227040838545172,0.696204656689968,0.651929363681642,0.954390153467253,3.13544619310239,0.981798220735879,3.25964681840821,4.69169681065803,4.77195076733627
"146","6Bvu4_7hdQkwMC5SyQspEQ",37,-17,21,-18,3,-4.5,8.5,-4,1,-5,10,3,3.7,-1.7,2.1,-1.8,0.3,-0.45,0.85,-0.4,0.1,-0.5,FALSE,0.685185185185185,0.538461538461538,0.4,0.68,0.166666666666667,0.729350751862211,0.188010786943207,0.614720676231068,0.374123614950718,0.19754611654223,2.63533561105584,0.778901831621857,1.87061807475359,3.64675375931106,0.987730582711152
"147","6gzFPeo3gsIoh4pmXS8HFg",18,-11,10.5,-7.5,8,-2,1.5,-1,2,0,12,4,1.5,-0.916666667,0.875,-0.625,0.666666667,-0.166666667,0.125,-0.083333333,0.166666667,0,TRUE,0.620689655086801,0.583333333333333,0.79999999976,0.60000000096,1,0.655436802751192,0.217436849687797,0.545367705688108,0.781971558475954,1,2.20967949718458,0.931872212947702,3.90985779237977,3.27718401375596,5
"148","6hkHrWb82XfJdZ-SJmCKCg",148.5,-49,101.25,-36.5,37.75,-13,32,-6.5,20,-8.5,59,4,2.516949153,-0.830508475,1.716101695,-0.618644068,0.639830508,-0.220338983,0.542372881,-0.110169492,0.338983051,-0.144067797,TRUE,0.751898734115956,0.735027223176077,0.743842364434662,0.831168830472255,0.701754385492767,0.861939487857784,0.355062873490233,0.689602044755572,0.722507642752163,0.743340076554514,3.09492244746623,1.64731639330407,3.61253821376081,4.30969743928892,3.71670038277257
"149","6JMrdDVIoQGQaHlfWFRoyA",83,-24,87.5,-14.5,32.875,-8,13.5,-6,8,-5.5,34,3.5,2.441176471,-0.705882353,2.573529412,-0.426470588,0.966911765,-0.235294118,0.397058824,-0.176470588,0.235294118,-0.161764706,TRUE,0.775700934594288,0.857843137333333,0.804281345377512,0.692307692844181,0.592592592779149,0.740484731632988,0.544966119284475,0.71713241273693,0.786535856227102,0.641626135110924,3.26389097695599,2.63452192522666,3.93267928113551,3.70242365816494,3.20813067555462
"150","6Kp9W5ZvVn--6caQ73_QXg",21.5,-4.5,26.5,-2.5,6,0,6,0,3,0,10,4,2.15,-0.45,2.65,-0.25,0.6,0,0.6,0,0.3,0,TRUE,0.826923076923077,0.913793103448276,1,1,1,1,0.677807821648255,0.777900019279428,1,1,3.63685413985491,3.32509497412352,5,5,5
"151","6li0hNHDg5kuiEw9nXkedg",107.25,-22.5,104.125,-16,33.75,-6,20.5,0,19,-5,35,3.5,3.064285714,-0.642857143,2.975,-0.457142857,0.964285714,-0.171428571,0.585714286,0,0.542857143,-0.142857143,TRUE,0.826589595330504,0.866805411066256,0.84905660405601,1,0.791666666545139,1,0.563619542316775,0.777497496717584,0.834535613822971,0.823862201566232,3.63438364453107,2.73149110724228,4.17267806911486,5,4.11931100783116
"152","--6MefnULPED_I942VcFNA",134.75,-26,88.25,-62.5,16,-20.5,23,-4,19,-2.5,44,3,3.0625,-0.590909091,2.005681818,-1.420454545,0.363636364,-0.465909091,0.522727273,-0.090909091,0.431818182,-0.056818182,FALSE,0.838258164831396,0.585406301879877,0.438356164581723,0.851851851791495,0.883720929946998,0.879399845384054,0.218892634186857,0.791636718405467,0.411701069989044,0.903425928624152,3.72116357781599,0.939440058903934,2.05850534994522,4.39699922692027,4.51712964312076
"153","6nvaj9BI3i2kBmN1IkwyTw",80.75,-13,82.5,-15.5,29.25,-7,15.5,-4.5,16,-4.5,39,4.5,2.070512821,-0.333333333,2.115384615,-0.397435897,0.75,-0.179487179,0.397435897,-0.115384615,0.41025641,-0.115384615,TRUE,0.861333333480875,0.841836734815702,0.806896552147063,0.77500000039,0.780487805342058,0.813713402938726,0.513701536946497,0.819934447255487,0.789326068414015,0.81400502912137,3.89484180961171,2.47199406263951,3.94663034207007,4.06856701469363,4.07002514560685
"154","6OhahrmtLGmkUdPfaMck0A",103.25,-88.5,104.75,-38.5,37.75,-20.5,19.5,-8.5,21,-10,55,3.5,1.877272727,-1.609090909,1.904545455,-0.7,0.686363636,-0.372727273,0.354545455,-0.154545455,0.381818182,-0.181818182,TRUE,0.538461538439474,0.731239092542541,0.648068669240178,0.696428571077806,0.677419354724246,0.744198788330526,0.350641622737927,0.460990814063594,0.622802158653772,0.721049396539395,1.69181357870629,1.62433267239693,3.11401079326886,3.72099394165263,3.60524698269698
"155","6PdHFAW72p0sSrMCX0mmbw",162.5,-43.5,86,-44.875,28.875,-20.5,12.5,-7,9,-11.875,37,3.5,4.391891892,-1.175675676,2.324324324,-1.212837838,0.780405405,-0.554054054,0.337837838,-0.189189189,0.243243243,-0.320945946,TRUE,0.788834951414459,0.657115568228788,0.584810126479833,0.641025641366206,0.431137724264334,0.693679426945438,0.275544350415507,0.732513346039473,0.558098822511931,0.482638185730519,3.35829195568866,1.23394206922991,2.79049411255965,3.46839713472719,2.41319092865259
"156","6qkNhpgMYE6y3eHurFq6yw",44.75,-26,56.75,-8.5,10,-9.5,13,-3,6.5,0,29,3.5,1.543103448,-0.896551724,1.956896552,-0.293103448,0.344827586,-0.327586207,0.448275862,-0.103448276,0.224137931,0,TRUE,0.632508833916468,0.869731800888889,0.512820512591716,0.812499999773438,1,0.846042932980293,0.569901943475275,0.55786203966642,0.485551969032257,1,2.28636387861743,2.76414995491752,2.42775984516129,4.23021466490147,5
"157","6sATfFam9_q9uod0I2aCsg",294.75,-145,301.125,-104,85,-44,48,-9,37.5,-11,130,3.5,2.267307692,-1.115384615,2.316346154,-0.8,0.653846154,-0.338461538,0.369230769,-0.069230769,0.288461538,-0.084615385,TRUE,0.670267197317394,0.743289108312581,0.658914729041524,0.842105263518006,0.773195875210968,0.871191576723665,0.364935988486347,0.598420609992417,0.633987119160092,0.807551966116623,2.53529342401368,1.69864144412512,3.16993559580046,4.35595788361832,4.03775983058311
"158","6t7U64hS_cBZtVKSP-q5Ww",85.75,-99.5,66.75,-87.75,15,-18,8,-12.5,4,-12,73,2,1.174657534,-1.363013699,0.914383562,-1.202054795,0.205479452,-0.246575342,0.109589041,-0.171232877,0.054794521,-0.164383562,FALSE,0.462887989084124,0.432038834949163,0.454545454947658,0.390243901831053,0.250000001140625,0.448006669830539,0.131167415893079,0.387169279936378,0.427655512148727,0.29092893945146,1.23873151040266,0.483403510257638,2.13827756074364,2.2400333491527,1.4546446972573
"159","6TLahk3P8RhP7fZaWgAk0A",28.5,-12.75,22.25,-12,12.5,-7,5,-1,2,-5,15,3,1.9,-0.85,1.483333333,-0.8,0.833333333,-0.466666667,0.333333333,-0.066666667,0.133333333,-0.333333333,FALSE,0.690909090909091,0.649635036445202,0.641025640769231,0.8333333325,0.285714285408163,0.863774150960196,0.268999811624937,0.621017125126267,0.61555344279487,0.329918178203644,2.67398027107454,1.19992050803483,3.07776721397435,4.31887075480098,1.64959089101822
"160","6TLIuls4SiG9VFf2U42p1A",28,-14,30.75,-9.5,13.25,-4,7,-2.5,4,-2,13,3.5,2.153846154,-1.076923077,2.365384615,-0.730769231,1.019230769,-0.307692308,0.538461538,-0.192307692,0.307692308,-0.153846154,TRUE,0.666666666666667,0.763975155193241,0.768115941810544,0.736842105407202,0.666666666666667,0.7802594014094,0.391135856863801,0.594510163828685,0.748118317364333,0.711130877173051,2.51129293341427,1.8348405643123,3.74059158682167,3.901297007047,3.55565438586525
"161","6uA2uRexFr8kfv7ghzryHg",46.25,-21.5,42,-21,14.75,-11,6,-4.375,2,-1,18,2,2.569444444,-1.194444444,2.333333333,-1.166666667,0.819444444,-0.611111111,0.333333333,-0.243055556,0.111111111,-0.055555556,FALSE,0.682656826611402,0.666666666571429,0.572815533892356,0.578313252322253,0.666666664666667,0.634926886679911,0.284145354914289,0.611946905760083,0.545931712255704,0.711130877173051,2.61831150451495,1.2786540971143,2.72965856127852,3.17463443339956,3.55565438586525
"162","6vV13vQlpcDtfOIVyDruvQ",117.625,-59,99,-30.5,28,-16.5,30.5,-9,7,-3,34,3.5,3.459558824,-1.735294118,2.911764706,-0.897058824,0.823529412,-0.485294118,0.897058824,-0.264705882,0.205882353,-0.088235294,TRUE,0.665958952568171,0.764478764391586,0.62921348304305,0.772151899061048,0.70000000034,0.811235986686701,0.391801677417309,0.593742608271971,0.603421658927491,0.741740286595069,2.50658203620405,1.83830180970041,3.01710829463746,4.05617993343351,3.70870143297534
"163","6WR-XYwYsv7UyFOEIVMyyg",23.75,-23,31,-12.5,16.5,-7.5,2,-6,5,-2,23,3.5,1.032608696,-1,1.347826087,-0.543478261,0.717391304,-0.326086957,0.086956522,-0.260869565,0.217391304,-0.086956522,TRUE,0.50802139045852,0.712643678118378,0.687499999580729,0.25000000071875,0.714285713346939,0.297119384701036,0.329846402545294,0.430841946113588,0.663594914394312,0.754734792678664,1.50677392043717,1.51622943105498,3.31797457197156,1.48559692350518,3.77367396339332
"164","6Y01DAOBtDo9BwXGW4dR7g",121,-27.5,80.625,-23.5,35.75,-10,26,-2.5,18.5,-2,34,3.5,3.558823529,-0.808823529,2.371323529,-0.691176471,1.051470588,-0.294117647,0.764705882,-0.073529412,0.544117647,-0.058823529,TRUE,0.814814814874174,0.774309723755102,0.781420765023261,0.912280701461373,0.902439024997026,0.929521685205106,0.405082969311045,0.76334367353211,0.762215344474246,0.919261800000637,3.54751409407947,1.90734415162426,3.81107672237123,4.64760842602553,4.59630900000318
"165","6Y5TyCM_zb7BmosuFzbzdg",25.5,-1,33.625,-1,11.25,-1.5,4,-2,7,0,15,4,1.7,-0.066666667,2.241666667,-0.066666667,0.75,-0.1,0.266666667,-0.133333333,0.466666667,0,TRUE,0.962264150761837,0.971119133437944,0.882352941176471,0.6666666675,1,0.717218584939442,0.869679895432533,0.949221699422579,0.870546734070833,1,4.68834652757399,4.32253539105315,4.35273367035417,3.58609292469721,5
"166","6zqq704wFsLnR_I1P9VZLg",62,-9,33,-4.5,6,-10,0,-1,5,-2,15,4.5,4.133333333,-0.6,2.2,-0.3,0.4,-0.666666667,0,-0.066666667,0.333333333,-0.133333333,TRUE,0.873239436610792,0.88,0.374999999882813,0,0.714285714591837,0,0.592737034546729,0.834713004815872,0.349798023563464,0.754734792678664,3.98554568762195,2.88285739529546,1.74899011781732,0,3.77367396339332
"167","6ZsiLiSWGK2pgw6t3LfzNQ",894.625,-224,797.125,-250.875,367.25,-80.5,110.5,-25.75,182.75,-53,342,3.5,2.615862573,-0.65497076,2.330774854,-0.733552632,1.073830409,-0.235380117,0.323099415,-0.075292398,0.534356725,-0.15497076,TRUE,0.799754162527364,0.760615457926288,0.820212171896333,0.811009173524357,0.775185578158109,0.844767854732967,0.386729246080522,0.74540495449141,0.803558311719242,0.809314600282671,3.4374146221331,1.81193294878373,4.01779155859621,4.22383927366484,4.04657300141335
"168","6z-T_jIFrRQ4c6-BIvVBvA",192.25,-80.625,183,-73,51.5,-24.5,28,-15.375,34,-14.5,82,3,2.344512195,-0.983231707,2.231707317,-0.890243902,0.62804878,-0.298780488,0.341463415,-0.1875,0.414634146,-0.176829268,FALSE,0.704535043574396,0.714843750093842,0.677631578635042,0.645533141455539,0.701030928009353,0.697837424248172,0.332231024401743,0.636101383708629,0.653352226471509,0.742680504508038,2.76656039905651,1.52862580626376,3.26676113235754,3.48918712124086,3.71340252254019
"169","75SBuDApJU5ca9tGC1Pw3Q",220.625,-76,152.5,-48,48,-31.875,35,-10.5,21.5,-9,77,3,2.86525974,-0.987012987,1.980519481,-0.623376623,0.623376623,-0.413961039,0.454545455,-0.136363636,0.279220779,-0.116883117,FALSE,0.743784239344693,0.760598503894839,0.600938966968694,0.769230769881657,0.704918032414405,0.808691788228709,0.386707162874988,0.680316331172493,0.574510351606778,0.746222126420786,3.03793107813697,1.81181814999462,2.87255175803389,4.04345894114354,3.73111063210393
"170","79e4GUc_y2A5Cn3z1lNERw",65.5,-41.25,38,-27.5,17.25,-6,4,-5.5,4,-5,26,3,2.519230769,-1.586538462,1.461538462,-1.057692308,0.663461538,-0.230769231,0.153846154,-0.211538462,0.153846154,-0.192307692,FALSE,0.613583138082609,0.580152671761785,0.741935483546306,0.421052631290859,0.44444444508642,0.47978740342107,0.215220746719829,0.537900621906455,0.720501619079795,0.496148084311883,2.16385002745075,0.92035187742032,3.60250809539897,2.39893701710535,2.48074042155942
"171","7CHr-klnXenyow0H8b2Cyg",70.5,-32.5,60.5,-17,9,-6.5,4,-3.5,8,-5,35,3.5,2.014285714,-0.928571429,1.728571429,-0.485714286,0.257142857,-0.185714286,0.114285714,-0.1,0.228571429,-0.142857143,TRUE,0.684466019287162,0.78064516123205,0.580645160780437,0.533333332711111,0.615384615591716,0.591722492190788,0.413938244026103,0.613931239392507,0.553870315340267,0.663233926526831,2.63049041676614,1.9533779945364,2.76935157670133,2.95861246095394,3.31616963263415
"172","7d4_aSWLjzu9z778ac4g2g",34,-4,33.25,-4,7,-1,0,0,0,-1,12,3,2.833333333,-0.333333333,2.770833333,-0.333333333,0.583333333,-0.083333333,0,0,0,-0.083333333,FALSE,0.894736842188366,0.89261744974875,0.875000000375,NA,0,NA,0.622605494496132,0.861709419586283,0.862570833252279,0,4.15123706190147,3.03812756336834,4.3128541662614,NA,0
"173","-7EwIdxcRC5McO35DVfeSQ",424.25,-103.8125,296,-115.5,103,-53,47.5,-21.5,43.25,-19.5,118,3.5,3.595338983,-0.879766949,2.508474576,-0.978813559,0.872881356,-0.449152542,0.402542373,-0.18220339,0.366525424,-0.165254237,TRUE,0.803408687443781,0.71931956262054,0.660256410460059,0.688405796965133,0.689243028420374,0.736961653713573,0.337143588946499,0.749740982796971,0.635372594214729,0.73190677043926,3.46402713697899,1.55416360512668,3.17686297107364,3.68480826856786,3.6595338521963
"174","7F6JYzEDGs2d2mYW_To57A",37,-36.5,56.5,-20.25,10,-8,6,-1,4.5,-3,18,3,2.055555556,-2.027777778,3.138888889,-1.125,0.555555556,-0.444444444,0.333333333,-0.055555556,0.25,-0.166666667,FALSE,0.503401360570873,0.736156351798406,0.555555556,0.857142856040816,0.59999999952,0.883841152871229,0.356393386381654,0.426315594589198,0.528479650438798,0.648670576981,1.47899329064146,1.65423301909007,2.64239825219399,4.41920576435615,3.243352884905
"175","7FlGlQaNx-FnYluwGgrnOw",28,-9.375,21.5,-1,10.875,-5.25,7,-2,2,0,16,3.5,1.75,-0.5859375,1.34375,-0.0625,0.6796875,-0.328125,0.4375,-0.125,0.125,0,TRUE,0.749163879598662,0.955555555555556,0.674418604651163,0.777777777777778,1,0.816126632353205,0.810139142398236,0.686466833287335,0.65002224473925,1,3.07567998504124,4.01301482164708,3.25011122369625,4.08063316176602,5
"176","7i32mNu8SRlZwLjSnV4Kpw",83.75,-51.5,96.5,-36.3125,31.375,-13.5,15,-5,13,-2,52,3,1.610576923,-0.990384615,1.855769231,-0.698317308,0.603365385,-0.259615385,0.288461538,-0.096153846,0.25,-0.038461538,FALSE,0.6192236599694,0.726588235231289,0.699164345226372,0.75,0.866666668053333,0.791859648960217,0.345301376265983,0.5438245510945,0.675730682483431,0.888898391640736,2.20020833564275,1.5965715836547,3.37865341241715,3.95929824480109,4.44449195820368
"177","7KKugTC6WXZpypifkf9i7Q",75,-27,59,-25.5,26.5,-16,10,-9,8,0,31,3.5,2.419354839,-0.870967742,1.903225806,-0.822580645,0.85483871,-0.516129032,0.322580645,-0.290322581,0.258064516,0,TRUE,0.735294117655998,0.698224852062323,0.623529411970657,0.526315789044321,1,0.584899596488702,0.314690832051953,0.670654350148035,0.597595066483657,1,2.97863035514024,1.43744371589833,2.98797533241828,2.92449798244351,5
"178","7lvogweL-b7av26TUOCf4w",48,-24,30.75,-14.5,9,-2,2,-3,6,-1,15,3.5,3.2,-1.6,2.05,-0.966666667,0.6,-0.133333333,0.133333333,-0.2,0.4,-0.066666667,TRUE,0.666666666666667,0.679558010974634,0.818181818553719,0.3999999994,0.857142856530612,0.458121878688162,0.296212981509728,0.594510163828685,0.801385426885274,0.880744051583752,2.51129293341427,1.34138724147088,4.00692713442637,2.29060939344081,4.40372025791876
"179","7maw_SNG0Q_co6-jPDoUnw",44,-9,48,-7,18.75,-3,11.5,0,4,0,18,4.5,2.444444444,-0.5,2.666666667,-0.388888889,1.041666667,-0.166666667,0.638888889,0,0.222222222,0,TRUE,0.830188679219651,0.872727272709422,0.862068965317479,1,1,1,0.576434234833731,0.781846567177075,0.848576533344377,1,3.66107620602118,2.7981078482554,4.24288266672189,5,5
"180","7Rp2yHgW0JR3OrSWNdISKw",32.75,-6,31.625,-7.5,8.5,-3,4,0,7,-1,16,3.5,2.046875,-0.375,1.9765625,-0.46875,0.53125,-0.1875,0.25,0,0.4375,-0.0625,TRUE,0.845161290322581,0.808306709265176,0.739130434782609,1,0.875,1,0.455593940360145,0.800055027165782,0.717552285227637,0.8960089657262,3.77283122181495,2.16992370803943,3.58776142613819,5,4.480044828631
"181","7Ry-hEfZwaDXe8u-n6v15A",339.5,-215.125,170.5,-93,68.5,-34,39,-13,42,-24.75,99,3.5,3.429292929,-2.172979798,1.722222222,-0.939393939,0.691919192,-0.343434343,0.393939394,-0.131313131,0.424242424,-0.25,TRUE,0.612125309871584,0.647058823595714,0.668292683233075,0.750000000475962,0.629213483012751,0.791859648960218,0.26678368746818,0.536373012700596,0.643679817547795,0.676247481325814,2.15447427623218,1.18840006235826,3.21839908773898,3.95929824480109,3.38123740662907
"182","7T3WU-Up01pgCeygbc_K-A",416.75,-119,246.5,-134,91.75,-47.5,51.25,-20,22.5,-12.25,129,3,3.230620155,-0.92248062,1.910852713,-1.03875969,0.71124031,-0.368217054,0.397286822,-0.15503876,0.174418605,-0.09496124,FALSE,0.777881474595328,0.647831800224499,0.658886894211785,0.719298245359926,0.64748201559029,0.764685658949914,0.267446622648903,0.719676568587837,0.633958380377192,0.693328114136441,3.27950581629311,1.19184630823456,3.16979190188596,3.82342829474957,3.46664057068221
"183","7tI6CIxDpRLqepB6dnW2VQ",53.5,-17,42.5,-15,10,-6,5,0,13.5,-1,14,4,3.821428571,-1.214285714,3.035714286,-1.071428571,0.714285714,-0.428571429,0.357142857,0,0.964285714,-0.071428571,TRUE,0.758865248249484,0.739130434877883,0.624999999671875,1,0.931034483124851,1,0.359926188401012,0.697614324676647,0.599101826049162,0.94323659295828,3.14409807624973,1.67259816962823,2.99550913024581,5,4.7161829647914
"184","7U23rwCmVWasFQ0cHRMYVw",27,-14,16.5,-9.5,6,-8,4,0,5,-2,17,3,1.588235294,-0.823529412,0.970588235,-0.558823529,0.352941176,-0.470588235,0.235294118,0,0.294117647,-0.117647059,FALSE,0.658536585284949,0.634615384715976,0.428571428397959,1,0.714285713938775,1,0.256341799203739,0.585713830306673,0.402085363123253,0.754734792678664,2.45730515013719,1.13411826314382,2.01042681561626,5,3.77367396339332
"185","7UCj5fj-aETTn3johW1LRw",28,-7,27,-5,8,-5.5,6,0,6,-1,17,4,1.647058824,-0.411764706,1.588235294,-0.294117647,0.470588235,-0.323529412,0.352941176,0,0.352941176,-0.058823529,TRUE,0.8,0.843750000016602,0.592592592266118,1,0.857142857836735,1,0.517308220712193,0.745696298857283,0.566010413773482,0.880744051583752,3.43920275766074,2.49074328491056,2.83005206886741,5,4.40372025791876
"186","7wduNBQUATNkaYzExyGJpg",46,-6,34.5,-7.5,22.875,-2.5,6,0,2,0,14,3.5,3.285714286,-0.428571429,2.464285714,-0.535714286,1.633928571,-0.178571429,0.428571429,0,0.142857143,0,TRUE,0.884615384522189,0.821428571333333,0.901477832275862,1,1,1,0.477245205511349,0.848948379998107,0.891354542646409,1,4.07291576610786,2.28247706983689,4.45677271323205,5,5
"187","7wgKazvblPECOzBrd6N50Q",266.3125,-91.25,159.25,-99.25,52.5,-33,27,-5,24.5,-26.5,121,3.5,2.200929752,-0.754132231,1.316115702,-0.820247934,0.433884298,-0.272727273,0.223140496,-0.041322314,0.202479339,-0.219008264,TRUE,0.744799860260664,0.616054158487839,0.614035087744126,0.843750000236328,0.480392157583814,0.872579176079895,0.241530830822346,0.681475794579342,0.587878987356996,0.532271069342356,3.04504732253244,1.05712395028682,2.93939493678498,4.36289588039947,2.66135534671178
"188","7zeopyMwmDrKSJ1RD1UU7w",113,-42,128.75,-42.5,28,-16.5,14,-11,9,-4,53,3.5,2.132075472,-0.79245283,2.429245283,-0.801886792,0.528301887,-0.311320755,0.264150943,-0.20754717,0.169811321,-0.075471698,TRUE,0.729032258139521,0.751824817622164,0.629213483025628,0.5599999994064,0.692307692934911,0.617445886874478,0.375481926111883,0.663563029881852,0.603421658927491,0.734712632010696,2.93510714621222,1.75346414038656,3.01710829463746,3.08722943437239,3.67356316005348
