"business_id","compliment_count","date","text","user_id"
"xYe-LX3lSKlNS3Wp29_YyA",0,"2013-04-28 21:24:31","Not bad for a szechuan hakka","s1XTZINUXibQEfbCvRKBMg"
"98NaJ8FWzPuoymHfj6IIeA",0,"2014-04-19 13:40:27","It gets busy at breakfast!!!","GPoQ9slzxVoGP36usgwWJA"
"JS8MpdVJ8-grSVNObYXnbA",0,"2014-09-28 18:02:55","Reservations needed for groups on Sundays as the place is jammed","UgWvxLS9xFvOxLILqxez2Q"
"tisVBZM6OFh1ih4x6rGtDw",0,"2017-11-07 20:23:03","Lunch specials are where it's at. The green beans with pork are so yum!","98uBBsxRxmBRDhg-ACip2Q"
"ax4ztJvW28xgGvI0OPqGcQ",0,"2013-11-10 18:38:37","Curry items increased in price $0.25","2Rw4bXIrKd94be-BXMzoyw"
"AtUtG-oQp1rkk6ZdYcfSzw",0,"2016-05-25 00:33:49","If you get a meal that includes a tea or coffee, you can upgrade it to get a Presotea Bubbletea of your choice for $2-4 depending what size you get.","DG1QPjVVsCcXiKP3xGh3pQ"
"WM7Ckyt1oh2LaQPdkYhMwg",0,"2017-11-06 23:17:32","Cash only","Yr0B0aVb94i2oIm1gLXgfg"
"Mksyt1TZQ-7vzCZjeuzfAg",0,"2011-03-08 00:50:46","Craving the quarter chicken meal","yeX7tzZZWCnphQifRJglUg"
"q_KQbgnaYDlPx8EHTydcBQ",0,"2015-11-08 16:42:08","Place is cash only, listed on the bottom of the menu nothing written on the entrance.","Y-KcMQKHOJZvE2ee_U_nGA"
"jzY_beeQKdvA-uZsqDke2Q",0,"2016-08-24 18:30:34","Bring cash. All they have here is a 3rd party ATM!","SyJpfxH2kTMWyAr8Zr8x1A"
"9rzfGwR--QUGn7BZJdm-Sw",0,"2011-04-17 07:38:13","Legendary late night spot in Mississauga, hard to top","AuPonVEVejtuiTYgx0f4FA"
"jCzrbfboRc3D-9_Gr0Wm9w",0,"2014-04-21 17:25:30","Its a busy spot","UgWvxLS9xFvOxLILqxez2Q"
"Q3UkgxNNInsPcUFhsQFcrg",0,"2009-08-04 16:17:51","Cash Only!","JVbqMyicxGWlEVPpyo6gpQ"
"ZDDzKXN_JXe7694zePRuTQ",0,"2013-09-21 04:50:06","FYI QQ Jelly (QQ = black pearls + coconut jelly)","74goFJSWzAwmk69XfPqEag"
"dKOrxsz6ygqa-AatwzpKyQ",0,"2016-01-24 16:58:27","Weekend busy","HAM8B6kiAmhTFXzsE_HfSQ"
"DoSp0KBcnwn4SYssW7P2Ow",0,"2013-09-18 13:43:41","Mango yogurt is my all-time fav drink. I've gotten it for years...probably for as long as this place has been open. Still as good now as its always been. The grilled squid on the other hand...I remember it tasting better","x2R9E7qAAQXqocmypVF6WQ"
"fnLiPkJL0ur4-pS99bgqGA",0,"2015-11-07 17:04:13","Wifi is the phone number.","1kNsEAhGU8d8xugMuXJGFA"
"GxzEsd-81hVP6C2h6wMvBw",0,"2016-04-18 01:33:39","No. 2 Round is their most popular type of noodles.","G8xIuwjqhwVJJk0vZf0sug"
"taet5lzHXhUGGkPrWcfmsg",0,"2011-07-15 19:29:10","Be sure to use the chili oil. It has a great flavor.","JMP9JY5JV2HfWn8ClTBb6A"
"W9Bh_7mfuUrEAdQBJMVOvA",0,"2012-08-22 22:54:24","Lobsters... 2 for &25.95!","MoCD_-Eh_j6-dI0V57hG9g"
"AVLj5MSJD1si-Rl6X6qTXQ",0,"2017-11-05 18:12:55","Do ask for regular menu, nothing special in the dim sum menu","Yr0B0aVb94i2oIm1gLXgfg"
"soveyz-6QfPUfLZxdjyicA",0,"2012-11-03 13:13:23","Try the Bun Thit Nuong Cha Gio (rice vermicelli with grilled meat and imperial roll). This Montreal icon brings back childhood memories and was originally located at 20/20 for those who remember!","bUPeHBFEINhqiKj9-k4-zA"
"vYbpodi9utup_njMK5PAfw",0,"2012-08-19 16:46:22","Awesome noodles.","hfzIucnKdAXemPUL3wfNxg"
"fGurvC5BdOfd5MIuLUQYVA",0,"2015-07-09 06:02:07","Cash only!","VDseKKt5Oe-4fU-z9bHJiQ"
"2meb5cwKh125tF5IwUiIJA",0,"2014-10-18 20:46:02","Egg Tarts are $1 each or 6 for $5!!","whINg-cC-FiAv_ATDGMDTg"
"I1pLg_ZjLMcie3g58I_GZA",0,"2014-04-01 22:25:39","Our favorite place :) I love the people here...","GPoQ9slzxVoGP36usgwWJA"
"WF0I9AwErfaqkPPXM98ywQ",0,"2016-03-11 19:14:16","Mar 11, 2016 - Lunch meal now costs $6","EiP1OFgs-XGcKZux0OKWIA"
"kjx0Zq21nF9aAK9wpGkmng",0,"2015-06-11 15:03:57","Best dumplings I've ever had ! Delicious!","tBwZM5BGWeS4L7bJZPOkaA"
"M1JSUyCkrdRhNFivDbC0LA",0,"2018-01-28 21:17:29","Original Destiny page says it MOVED, it did NOT move. It's at the same location , just renovated and probably new management. The address provided made me go all the way to the other end of the road, when it was at the same place.","qIIWAMJ_LwlJi0fntUpsjg"
"8TpKY3zo6UzG3SVk6a-FRg",0,"2014-04-24 03:32:13","Expensive compared to congee queen","EyVtVVwWmijNMJqBGQlv3Q"
"hPTx2Y5e4Czbr21XcbDN8g",0,"2015-10-25 01:05:10","Very very Good noodles,  would recommend the place.","dQHPogzJV8ZE0swgmWwjgw"
"zkU-WMio8g6dpRJ2Y2xqvQ",0,"2013-06-12 00:01:36","Quality went down...","2Rw4bXIrKd94be-BXMzoyw"
"i_t_UJTSScw4srpb8aHUiw",0,"2017-01-20 14:32:04","Don't bother ordering their macaroni dishes because the macaroni is always soggy. They can never get al dente right","bWxeDLTenYE3PvBu6PZavg"
"LqagbpfV0I0ZeanblrrZsA",0,"2013-04-21 16:56:21","Looks like its closed. New signage up for a different Chinese resto. (April '13)","lr-uNDv2NMIURR8WT9Z2GQ"
"ZckxLuc9lpz9LDAQlMKWiA",0,"2014-07-02 16:40:59","Big nice dim sum place in China town 6th floor","cK-tsr9qzvDzq0UjmvDsuA"
"CztDemHy1q1f2R3VV9jmvA",0,"2013-02-21 03:34:31","Always add a marinated egg","o_DeoZ0Ogu32D18cgEDkbA"
"f0zHPEwKLf3Aguf_IDemRQ",0,"2014-05-27 23:19:17","Best to bring a friend that speaks Chinese. Seems like they like to employ people who aren't very strong with speaking English.","Cnt6DypZeZVJZWKPnKWnsw"
"CZK8pOfcrG7QhhZTfeis8g",0,"2016-02-28 15:41:43","Beside Le Parc","EqR1GhIra7n5_Q2GGDhGoQ"
"EhTYPpGzs2MfDspt1nU7Hg",0,"2016-07-08 22:48:00","My family's favourite Chinese/Thai/Hakka Chinese place! Great and friendly service, delicious food, & decent prices!","jdqsQJqWBscCleYK5EhNuQ"
"zkU-WMio8g6dpRJ2Y2xqvQ",0,"2014-02-02 20:24:38","Chinese new year dinner desserts :) very thoughtful of them. ç¬‘å�£æ£— was very fresh and crunchy!","QPJJohtGqkMkaN0Gt3TRIg"
"VaLnPWq6cLnK5x2wXBVOKQ",0,"2015-03-29 17:49:38","They take reservationsssss","x6_9RC7Mc0SsFUcWxEoN_Q"
"awZx3Y1PAwhCUpt3WGZhKg",0,"2011-02-12 06:01:47","Good place for a late night snack","VPtIU8zEu8Iv-IAFnFWa0Q"
"Qe8vFq-3HMld-ymBQLDnpg",0,"2015-10-07 02:12:14","Gluten-free menu items available","fiAZB5jSD_JMoq_BZbQoQw"
"8YG7PRoZuHeKii0rtNvJFQ",0,"2017-05-11 03:35:44","No more dim sum specials over thr weekend","s_SzQvkDfn18Cquma7DndQ"
"GOUdhNxanANxxujCTLyCoQ",0,"2011-03-05 08:36:11","Late night eats oh man this place has got the goods!!!!","ntLOxCEnWYT4nbqm8s2OEA"
"3a3ZSTEhFNnmvBhMwW3fSA",0,"2014-04-04 23:55:44","Fast, friendly service.","Zb67K-yBOqSTwN94xQAOlw"
"0VtWeDkqzj9CE3MF0geWYA",0,"2013-09-22 23:21:23","Interior was nice, urban feel. Thousand Island Pork Chop was mediocre, best place remains Fantasy at Midland and Finch. Spaghetti noodle with BBQ duck was not good at all. The noodle used in the dish was pretty bad. Overall, not satisfied with this place. Not sure if i would come back to try the Peking duck.","NSaZ8hBHkYHIA4o8Tq6tfA"
"ag8gM2YKZkjndCvl2ti7kQ",0,"2017-04-25 15:12:01","Dine elsewhere if you don't mind $10 minimum/person charge, poor service & meager filled dumplings. Some servers do not fully comprehend English & orders may be mishandled.","0BaJ43WuBnP-G6fmstEmNQ"
"Q_Iia5C2quTUVfE5_8jObw",0,"2017-01-21 03:24:34","Neighbour's special only $7.95 each, over 30 options to choose from","G-6X-llgA_qAxGxocykHzQ"
"oMF1F795PpnITiNfOR1e2A",0,"2016-03-21 15:54:30","Members ONLY! And you can be a member for a year for $30 :(","27Q8zHOTOTz-w6HB2sk3oA"
"b7wUWVV01xaa7E0FUNMDiw",0,"2017-07-09 15:51:48","Dessert is not included with the tasting menu, which I liked because then I chose the dessert I wanted. That said if you are thinking $65 is a good price for a tasting menu, just be aware you pay extra for the dessert.","l1VoG-0-bDF-us7xbWxfeg"
"A5lD3y2eREchEdMcvWPXBA",0,"2017-09-15 04:29:22","Taste good","5pFbcPNiP_qBfE1_DjLBDA"
"hRbUkwU9awUan32CD-mdHA",0,"2017-08-01 21:42:36","They do not take reservations, so get here before 11:30 to beat the crowd.","jQIrbUo-x0VxzqefNPQonQ"
"sQFpfRs1Flcw3evCdI2wpA",0,"2011-09-29 23:50:20","the service is really good, friendly and accomaditing. decent food for the price.","kvBDQp-NaCkfUm2fWXbf1w"
"K4-J1A_ZIzG2yNkee0KOaA",0,"2014-10-10 00:51:57","You can never go wrong with the Yin Yang Fried Rice or the Stir-Fry Rice Noodles with extra sauce!","wL1-nb9MQrJFQXqpZsO5mg"
"uP2-0N59oW5lggIyvdfWkQ",0,"2015-02-14 12:30:20","Best Szechuan beef!","xRnNWMDmd1J4mtJa3ro3GQ"
"QHZw2L6LV1qmExNJbfhIsQ",0,"2017-07-22 05:00:28","The best roast pork (and believe me I am a Cantonese) ever!","amb7sF2oLmS6t3C88OJcOQ"
"rsQAS-k7GldsJm7UAtVyYA",0,"2017-12-12 05:01:08","Really good, but the salads aren't as largw/filling as I expected for $8","fM9LC2P8jQrQGGsXKccLQw"
"-7EwIdxcRC5McO35DVfeSQ",0,"2013-04-15 01:27:35","Be warned:  this stuff is spicy. Get the lamb skewers. The house specialty. Also the xinjiang chicken with bones and noodles. Classic dishes. Awesome.","j97y1ZAsYABIOcR0KQCy5Q"
"6PdHFAW72p0sSrMCX0mmbw",0,"2017-09-04 23:36:52","Better keep an eye on the waitlist because they scratched off my number and gave the table to someone else.","vQ5TMhkJHt8Wt8A1kDAzbg"
"E-wETrdq1uImd6lX6x8Qxw",1,"2015-12-10 04:48:39","Pro Tip #1297: Bring axe spray and chewing gum. I assure you, your skin, hair, and clothes will smell like hot pot for hours, and your breath will kill small children.","S9no6froaqeisNKc5STyPA"
"Igz_MHdVL_lZK8moVdoZKw",0,"2012-04-04 20:24:07","Check out the daily chef's specials on the whiteboard.","gj3fomoDmUTuKLOJyPSJDg"
"q4QuS-MaVSXbIFkUZlxZ9g",0,"2015-08-03 01:59:24","5 types of free desserts to choose from","EiP1OFgs-XGcKZux0OKWIA"
"WF0I9AwErfaqkPPXM98ywQ",0,"2016-03-25 19:52:13","Cake slices are $4-$4.25 each. Boxed meals are $6 but very small in quantity. You go here for the pastries. Skip the combos.","keLUgL_4y60BkppiAsIk8Q"
"Q8MGRNuTnaoOG4xzReLpUg",0,"2017-08-12 04:57:18","Quick service. Made to order Chinese restaurant with hakka options.","uCdmtWpEku3xLa-ScQabKA"
"wh44YZa9OCXjV-ziZ6gjNA",0,"2016-05-10 18:56:36","One word: ribs. Trust me.","IAhSc_6mKxOCAUJVxDYeKg"
"aa0uz1y1-ziTOveuE34HTw",1,"2017-02-15 23:11:05","Extra cost for soup base and dipping sauce, and this is mandatory.","PaABTgrVuKNnwbLWVXVofg"
"PwcZPVAxhnG-MPPpH3BsYQ",0,"2017-06-15 05:18:44","FREE dessert/drink for every meal purchased, as part of grand opening!! Last day of promo is June 16th!!","Yq6ftyu2bmeLVPGW4FCJYQ"
"AVLj5MSJD1si-Rl6X6qTXQ",0,"2014-04-14 18:53:16","æµ�æ²™åŒ… was amazing. Must eat while it's hot... filling spills out like lava cake :D","QPJJohtGqkMkaN0Gt3TRIg"
"_UZR3RZ56PnUO2ZpNba0Kg",0,"2012-06-15 23:34:24","Petit souper magique","sFJjEc7ytSUV28Y7PpdMjQ"
"8MXjK1lhVRhU3yGCUv9qsA",0,"2013-09-19 03:26:48","This is just the cutest name ever","74goFJSWzAwmk69XfPqEag"
"pQyPa2pdQSQCn5gjJW_BTw",0,"2015-02-16 22:42:06","Open only from 6pm - 10pm. Cash only. No delivery.","Ibczgs0_n-opj9LkM6hymA"
"fnLiPkJL0ur4-pS99bgqGA",0,"2016-08-30 23:51:36","Good selections of food. Service is very efficient and friendly.","rze0JMnOZNEDVDOzJ0E4Yg"
"adfELKOWudmET4s_yZ68CQ",0,"2014-11-17 23:59:50","Must add $10 for the 4 flavours soup base for hot pot!","qWOarY5fsrVi2zdWmk30QA"
"2d9RbgRtHJyTRzY99GBNOQ",0,"2011-06-07 17:06:51","Quick and fast no-nonsense chinese food. Try the BBQ items on rice, especially BBQ pork and Soya Chicken.","tGzecsV4r_zUtKVxPmZrvA"
"61eXtTmhDepujO7_IdA9-w",0,"2015-06-05 22:16:43","Direct link to this location's menu (Caribbean heat #1) http://caribbeanheat.ca/heat1.html","fiAZB5jSD_JMoq_BZbQoQw"
"XEKx5litKe1KkfJpqtmJUw",0,"2015-10-25 04:54:23","Great.","nrcZUWQkodLpqbUEC-pGJg"
"dQojkooHaWvyCor5qcAS6Q",0,"2016-02-07 17:19:36","Awesome Peking duck!","tpI40L14ncKqlXKtU8zCzA"
"gD5lNqqaXK8HC1SpA04AAw",0,"2013-06-05 22:50:31","Stopped in for lunch. Wasn't impressed with their bland boring food. Ordered the most spicy soup on the menu. It was weaker than a one month old baby doing pushups.","Nc9iDYqxe8dXSIcYN1wtdg"
"ea3kF5zspg4eNmxSbZixsA",0,"2012-02-04 18:22:43","Beef with Rice Noodle","7e9ReRfPBmfgchYNkbk93g"
"3pYZMSbOKh6rBo_DapMlyw",0,"2014-01-29 17:04:19","New Management: completely different menu","CxDOIDnH8gp9KXzpBHJYXw"
"2ZHk1x5ZH687aPVo4ElYAA",0,"2016-11-28 07:33:20","Cash or debit only","KF0inJKjEVQf3AmtJLlSIg"
"aAg9jqanFpexDTi9NJ1nCQ",0,"2015-11-06 18:36:16","Try the green curry chicken","a_adronfoaxpphBD5d_3Cw"
"sQFpfRs1Flcw3evCdI2wpA",0,"2010-08-08 00:31:38","Great wait","wc3pB0DseSKRcb9Ot0DhBg"
"An-JJle53UMHokU4MwFktg",0,"2018-01-09 22:06:40","Very skimpy on the noodles. Side dishes aren't very good either.","j55ySt8CuDQ0bahoVBAb_A"
"VaLnPWq6cLnK5x2wXBVOKQ",0,"2015-11-15 00:29:36","Waiting area is way too small & crowded.. Luckily I'm not fat or I won't be able to squeeze through to escape this place. Lool","uQSnFzTJWZoPQbm_yn6PgA"
"HSz7sKZBjJkishjxqUvOMQ",0,"2015-01-29 04:02:13","-wifi is available 
-set meals are decent","nefYrZL3vAdTd9SBPf8kPg"
"v_xuLfW7TXBsQctpOuPvQw",0,"2017-06-26 00:46:22","The stir fried noodles take way longer to arrive so if your buddy ordered noodles in broth, expect to be watching them eat.","yOBd1Thdzd0FCKeuNhSRnQ"
"ae95XSsD37OQfOWF92GjNQ",0,"2014-02-16 17:46:41","Sunday dim sum - better come early. On second thoughts, NM. They have totally refurbed this place to a pretty high brow place and the crowd has not returned - at least not yet.  Food is great so far.","nJZ7f4AfZKyDKdIZ362mIw"
"DuUt446iZMHowlt9AQ5kNg",0,"2013-09-23 18:28:42","Make reservations during dinner time is a MUST","CxDOIDnH8gp9KXzpBHJYXw"
"SCoH7sKTSwIhREUPBu7BkA",0,"2012-11-04 19:49:10","Hour and a half wait....","7_EXcW2umdoi9T8KpjqrDA"
"DuUt446iZMHowlt9AQ5kNg",0,"2013-09-23 18:31:33","Lunch menu till around 4:30 every day... great for late lunch or snacks","CxDOIDnH8gp9KXzpBHJYXw"
"VGZ_MJ7P3vSQMYyQf-mNjw",0,"2015-04-18 14:27:00","Come early to make sure you get a seat and a lower price!!","t5nWD3Ya10ntwt3iWx5Kbg"
"qiRyyRWt6jmAxcoVW0-WHA",0,"2015-03-25 04:36:28","Food poisoning.. Suit yourself folks","usBYFeH-ciHXpF_4RnbSkw"
"6Bvu4_7hdQkwMC5SyQspEQ",0,"2012-06-20 23:23:38","Buffet","Xwnf20FKuikiHcSpcEbpKQ"
"TjuSHnbPtB83R-1FzdBBgA",0,"2014-04-15 12:08:18","The red curry is surprisingly good","EiP1OFgs-XGcKZux0OKWIA"
"yYuqSui8N0xesgiviE4evg",0,"2013-09-03 12:56:58","Best mango cake !","PaABTgrVuKNnwbLWVXVofg"
"EhGPj8iJDIdaHnWg9d5BgA",0,"2013-06-27 20:00:17","Dim Sum with Filmmakers ;-)","vPCIxplN7Oz-NB48iUQNfg"
"I1pLg_ZjLMcie3g58I_GZA",0,"2017-08-05 05:10:56","Well Air conditioning inside along the window","iwYe_JCZ4m4FyVEFxH35HA"
"4vLaHphDBWOy1aI7URQ75Q",0,"2015-04-09 06:29:42","I gave 2 stars which tell it all.","cojKC6bX8fovEtATufkcqA"
"QaxDKkqYTtVYZJcqBNTnvQ",0,"2014-05-11 17:00:24","Hands-down so far the best dumpling place I've had in Toronto","yQBztC8JJ-aGMsGn2Tk38A"
"3C3mydBzZmfzzIt5D5_kOA",0,"2015-06-18 17:50:29","$6.99 lunch boxes to go","ArFBwZFhXOSLuyb-Kv9bHQ"
"uP2-0N59oW5lggIyvdfWkQ",0,"2012-07-01 23:06:45","Going to check out the Peking duck","9GU6jb_nmq-cUcpqbfk_Fw"
"b00Rm7F5sI_Puqw6BlsfjA",0,"2012-11-10 21:23:23","Closed for renovations as of today","ENAjhTDXb3IK5WHRINkFrQ"
"68PJJkcq_i0SlLqO6t7Qxw",0,"2015-11-06 16:12:38","It's definitely one of the cleanest restaurants in Chinatown.","F-XkGoU9tZxZLdGI6JAtZw"
"K8W4XXNM8iehgNtdEI2f4w",0,"2017-11-26 15:50:02","S/M/L are all for $3.20 each before 11am, weekdays only","G-6X-llgA_qAxGxocykHzQ"
"3DXJ7lXJJKHPnydtX_1Mug",0,"2012-11-03 02:19:35","one of the BEST places for cantonese congee and noodles in Calgary - discount on cash pickup","9bcFzhy96znoZGpZnjChJw"
"eNFubUPJR7yIQah-NxZN_g",0,"2016-09-30 04:56:25","Eat over $25 on Monday to Friday during lunch, you can get free 'har gao' by scanning the wechat code in their menu!","5ZG9lRMhyLFTFEBtOVu_Hg"
"e178giuAicIhb16ymOtiBg",0,"2015-08-23 22:35:58","CSB!!!!! Must order. No questions asked.","QPJJohtGqkMkaN0Gt3TRIg"
"o7fdfZeYiSIy1gfTZeDu2A",0,"2015-10-04 06:04:59","No MSG! Great place to dine regularly!","d_hn1iMN2b2QhRkTTWRfpQ"
"iQT1y93mE8j3ZbNaXGd-sA",0,"2017-01-15 03:22:43","Decent food but somewhat overpriced.","Pnc_6fG_2rSl-rgCVZQZeg"
"-rx-9Ra2OHfmD1yaUS-CMg",0,"2016-09-15 23:17:17","Food is bland. Good portion and atmosphere. Decent service.","ykN8B0KulIMwVcQ_zMW42g"
"7T3WU-Up01pgCeygbc_K-A",0,"2017-10-28 16:50:24","Fudao has better value and good service too.","rGd8YUtvhSdMm8-9cMdQ4Q"
"IHt79wxZHkD7QSzlDRDivw",1,"2017-03-10 21:16:50","Closed from feb 27-mar 15.","EisUuXVeVJN_FcFiE-tqwA"
"4XH5nRjUVKyRNituBAwW6A",0,"2014-01-01 22:53:38","Make sure you check off if you want only the beef or the seafood (extra cost). If you don't check off any boxes they will assume you are going for the seafood.","zsna_iioQVRKVNn3NLUjMA"
"haeyExjSiJNENQKTxTmiPQ",0,"2016-01-22 21:19:40","Take advantage of their lunch specials! You get a good deal! Wait time is a bit on the long side, about half an hour wait for food.","keLUgL_4y60BkppiAsIk8Q"
"_fe36eepp9tsP5vzvKbdQA",0,"2015-03-18 01:29:26","Long-time favourites are the Apricot and Napoleon cakes","fZ7fLMqArGTemvXPH9H3FA"
"AbgNPAnuq8X90DUw5FQ2sQ",0,"2016-09-10 03:38:37",".","2zF2VAUbzwR-f7x3PEu2bQ"
"G-0VVUUoNUKT3GrnjZnsaA",0,"2012-06-25 08:06:42","Great ginger beef!","6vyCmrv8AFiDdN9iVfCTKQ"
"DqSTQWhRU3WKdIN2b_Nzog",0,"2013-06-08 01:31:14","No reservations, no meal!","aF2zZHEw-kkN9sgNnBeNNw"
"0v8icS8wOOgEDiHDCOQkZQ",0,"2016-12-27 19:15:24","That Chili Calamari tho! That combination of sweet and spicy will always have me coming back for more","oIHhfloe5VQamDFDB2dr1Q"
"OZF7EM-W-2-V0LQOYSYhBA",0,"2013-03-30 20:06:28","Good food, great price and quick take out service- what more do I need?! Great chilli chicken, mixed manchurian or Hakka fried rice and noodles are also pretty good but can be too spicy. The house shrimp is DELISH!","q9OjmLd1HIwcxRNzL8DNRg"
"C8Ehjy_oDzYcy3-wf32Y4A",1,"2014-07-23 00:17:29","Clean restaurant","DVDT_soVXqNxjDQskB0Lbw"
"7zQejWAhY4v4LXHR6bY7dg",0,"2015-08-06 16:06:22","Soft Opening closes on Tuesday","CxDOIDnH8gp9KXzpBHJYXw"
"hPTx2Y5e4Czbr21XcbDN8g",0,"2013-03-30 17:46:36","Don't let the line-ups discourage you.  Turn over is fast here.","i47IqSIHt8ObIFDJAq5oJA"
"K4-J1A_ZIzG2yNkee0KOaA",0,"2012-12-23 23:39:30","Get the mango milk pudding (not deep fried). A really lovely dessert! Oh, btw, try the free-range chicken in a wooden pot and combine it with their pad thai - dee-lish!","fZ7fLMqArGTemvXPH9H3FA"
"lvU7Mu7YU_2Gfw6QvsKqqw",0,"2010-09-06 22:54:43","Love this place!!!! :)","C6NYChT2EtJgtnaT2PVeqQ"
"MWJg4LxOm9c7VGi1KrL5Ug",0,"2013-06-09 21:18:42","Quick! Get the General tao and shrimp fried rice!!","Y1zzn6_oMo6RXl9rlwy6Iw"
"9g4jaW7IzcuwXg86eJbynw",0,"2018-02-02 13:31:16","They do not take credit cards. Have Canadian Cash with you & if you want to pay with US dollars they add on 10%.","CY9iLsE2z_yLhLqJdD1WGw"
"F-AYOq1xIY2u_qmWUG5VBw",0,"2017-10-19 02:41:09","Best chili chicken I have ever had. So spicy I'm sweating but totally worth it!","cqoavXZyRZ8qf-arbOzY6Q"
"uVzcDI3s3oFb1wzDDar0mQ",0,"2017-04-24 03:06:03","Best dessert around. Not so sweet. Just perfect and perfect size.","hchTHSS03ah3c2FoUavEEQ"
"KK7H1bVOMAJnDqMhBv2zpA",0,"2015-04-28 00:03:48","Found everything very greasy!! Not a fan.","BV-zv5pURcprj1UKcYNwqQ"
"JRRduMZI2aU3UCjfNEQURA",0,"2012-07-08 15:52:32","Dumpling party","YheJrg5LWIVQpIUfGle-GQ"
"r686UypLrXp4R8fZ71txDg",0,"2011-11-29 02:25:04","Hot pot!!!!!!! Yeah baby!","-gzH91WI8-RphjXAfuR8xQ"
"4KHo1LnkM69RtWTDBdG16g",0,"2016-03-08 00:36:56","New renovation since end of January 2016.","2oMkzQcRL7-d7URt3Xo_Xg"
"8YG7PRoZuHeKii0rtNvJFQ",0,"2016-07-01 03:08:09","Love tripe, tendon, deep fried durian puffs, shrimp dumplings,","y05H_1uQhO4frLTJ5_tGCQ"
"vWu3eAOnYLf-piMGl_W2hg",0,"2014-06-27 22:52:46","Its big and busy. It must be good!","i7mBC7m7k2FLrdVUx0UqUg"
"1CeWMRJwyFkQ-fc3MR1Dmg",0,"2014-04-15 18:02:17","Boring Lunch Special","CxDOIDnH8gp9KXzpBHJYXw"
"mkQ31BFYV8ri7znJpHd7Ww",0,"2012-12-20 02:37:05","A great spot for some serious HK style food.","g1DpoL0v6SyDzQJj-22vuQ"
"as5StqV9pbDhUM0AYP_j9g",0,"2013-04-09 22:16:17","Dim Sum! Quiet here in the rain.","fkMiipV4j_DG5nSoBnZvbg"
"Mt0OqthtNCKACj1PbKoHxQ",0,"2016-06-04 23:45:36","No reservation needed for a Saturday dinner. Portion was big . Can fit 2 people for a fried rice/ noodles","jxmqgTTVGbnigO9LarljyQ"
"FqQFKV9MQ6vBRbmcja7Pyg",0,"2017-11-02 20:55:20","Located in the same plaza as Sobeys Extra, TD Bank and Second Cup.","QPJJohtGqkMkaN0Gt3TRIg"
"Kxop0nGA-BUrwYD4EGhyPA",0,"2017-02-28 03:51:14","Loved the soup filled buns & the redbeans bun as dessert.","wkS5Fy6udkbS6QdBJLjn_A"
"d_oEgPEL7jaMVDBsRf2t-A",0,"2011-06-05 01:27:14","You MUST try the durian pancake and mango pancake but they serve limited amount so call when they're open to reserve ahead of time","SzVED8cMJvAkDF3YaIQ4jA"
"cw9Vp_nxdgH5KzYuu1AC2Q",0,"2013-04-08 01:10:30","Must get their fall-of-the-bone pork bones! Seriously, every table ordered it :D","QPJJohtGqkMkaN0Gt3TRIg"
"w4EX3F0KjJIXL7O1fFWXJw",0,"2016-06-10 20:57:55","VIP CARD coming soon for 30 dollars. No expiry date and gives you access to cheaper price on regular dishes as per the waitress","27Q8zHOTOTz-w6HB2sk3oA"
"tiw8uPbxSMqx1Ox3JXGsEQ",0,"2016-01-15 01:58:24","$5 Premium Cocktails on Thursdays","EqR1GhIra7n5_Q2GGDhGoQ"
"VVW8mxu8Ru2UR3lVJYA81Q",1,"2016-12-31 01:33:25","Highly recommend their ginko and pepper fish soup.","IuaAfrkirlfzY3f4PkgSmw"
"OR13v_9zCWGstIV_JwvFHQ",0,"2016-05-23 02:27:17","This place is under new management.","p_fas65QL25jqfV2tSSnQQ"
"sePTDv1dGHPID7kwuNzXaA",0,"2014-09-01 18:13:48","Hmm seems like another price hike up and smaller dishes. They must make a fortune","Goa5tRkCURz-53WZAABBEw"
"ZilzayEdyk70SoI-wruJbg",0,"2012-12-23 17:59:55","Having some good fried squid and turnips","sy-iP83bHPP_QeZjPsGyMg"
"eNFubUPJR7yIQah-NxZN_g",0,"2018-03-10 04:17:28","The main washrooms are upstairs but there is one on the main floor with a baby change table to the left of the stairs.","9BOV6cOlmvbT44If6s-Cyw"
"88RkIuXwJeDzfzSu9xsyzw",0,"2015-10-12 19:41:04","The waiters don't wash their hands properly after doing their business in the bathroom !","P2E31XC7SP4v_3hXC2o0Xw"
"zUSmxRfIcuTGSR630qv9zQ",0,"2014-03-18 17:05:17","Go early and find a seat before you order","X4cwQL_JZZnAUyCbOwz3pw"
"XqPMOwrJ0xjphyNQYcoPLg",0,"2012-11-11 18:17:57","We had two skeptical non-veggies but our host proved more the convincing. For all three of us and food to bring home the bill was less than $C25 and very full soon to be returning customers.","1DVBCdb71Njpr4XTMNaQ9g"
"RwZxc7vqYGOj99K1CYildQ",0,"2012-10-24 16:13:08","One of the better choices for dim sum in the NW. Always busy on the weekends and they have some creative items. They don't accept dinner reservations for groups smaller than 5!","cm8FpL5fpWVq6xXF_t77dA"
"GilIp96ZEsF4prlDPducog",0,"2015-11-09 19:12:45","Cash only. Japanese cheesecakes for $7. Pretty good!","FEKSJDbtTPXfFbpbkhzp1w"
"tDnqxU5TVUP3-GGH0e7-kg",0,"2012-12-24 18:57:13","Beef Noodle and Chicken Rice are both house special","CxDOIDnH8gp9KXzpBHJYXw"
