business_id,name,address,city,state,stars,Food,Service,Ambience,Price,Miscellaneous,Avg.Criteria,Avg.Food,Avg.Service,Avg.Ambience,Avg.Price,Avg.Miscellaneous
CY3N_T_35gqOXkwQbSeSTA,Hong Fatt B-B-Q,443 Dundas Street W,Toronto,ON,3.5,2.752540035,1.068365996,2.397016729,3.158876137,3.773673963,City,2.735997187,1.558794473,3.248009797,3.847068283,3.859492475
WKayXylpXcAEReoqgNK3tA,The Avenue Restaurant & Lounge,"1085 Bellamy Road N, Unit 4",Scarborough,ON,4,4.178981356,2.7898134,3.942170017,4.318870755,5,City,2.78224166,1.556037867,3.18710926,3.811874891,3.718302041
cxe6D9wp3NvQ39Eu9-hZpA,Noodlebox,9 Heritage Gate SE,Calgary,AB,4,3.909070391,2.553248214,5,3.635041601,5,City,2.979626626,1.834114587,3.381726809,4.043791127,3.864409895
yPR8Bh55-9NXmooZS7lrLA,Royal Congee Chinese Cuisine,"4 Greystone Walk Drive, Unit 2",Toronto,ON,4,3.200503301,1.755041387,4.035552835,5,4.424827739,City,2.735997187,1.558794473,3.248009797,3.847068283,3.859492475
CPcy22Hd2F7z0EKG66FMRA,The Old House,3 Glen Watford Drive,Toronto,ON,3.5,2.60861199,2.047644122,2.678936314,4.459048684,4.575200801,City,2.735997187,1.558794473,3.248009797,3.847068283,3.859492475
NaO8109RYqscYu8fLzURsQ,Restaurant Kam DO,971 Decarie Boul,Saint-Laurent,QC,3,2.602137054,1.908124878,3.50493599,4.301635638,1.454644697,State,3.004516708,1.667827283,3.339107748,3.932373475,3.703209474
2cxAfdLTS7EdxebbBVGuGw,Yummy Vietnamese Cuisine,"3700 Midland Avenue, Unit 108",Scarborough,ON,2.5,1.863048421,1.352680448,3.300890934,3.959298245,1.454644697,City,2.78224166,1.556037867,3.18710926,3.811874891,3.718302041
jCzrbfboRc3D-9_Gr0Wm9w,SongCook's,"72 Steeles Avenue W, Unit 6",Vaughan,ON,4,3.544510088,2.255707436,3.619080962,3.861696999,4.277311904,City,3.035957274,1.916831732,3.561022018,4.183239369,4.09621573
lEbOeImbAcgV2Jve4DgC0w,Gee Gong Restaurant,206C Centre Street SE,Calgary,AB,4.5,4.044707272,3.243672515,4.242882667,3.586092925,5,City,2.979626626,1.834114587,3.381726809,4.043791127,3.864409895
osvcl7Fh_J5VwUikh5Vskg,City Hollywood Cafe,4372 Steeles Avenue E,Markham,ON,3,2.466811739,1.368049008,3.15384661,4.096591936,2.998776799,City,2.691845982,1.446395356,3.133596568,3.875579156,3.614467029
F-AYOq1xIY2u_qmWUG5VBw,Hakka Ren,"4555 Hurontario Street, Unit C2",Mississauga,ON,3.5,3.706622999,1.787261326,3.491796827,4.498376403,4.210590282,City,2.841453497,1.570239955,3.25864246,4.024787901,3.664091999
otKF8cBMSC0kARaBGLMHtg,New Wok New Wok,1 Bass Pro Mills Drive,Concord,ON,2,0.987082951,0.879511733,2.363758226,1.940165061,5,State,2.770330375,1.57719535,3.213780436,3.925326043,3.79573381
JRRduMZI2aU3UCjfNEQURA,Qing Hua Chinatown,1019 St Laurent Boulevard,Montréal,QC,3.5,2.98103904,0.77863252,3.019242637,3.985494314,3.630565695,City,2.946315088,1.679436569,3.312812633,3.884568263,3.703316547
5yhUr1Cv21bOL6ZkE5IdCQ,Ho Won Restaurant,115 2 Avenue South E,Calgary,AB,3.5,2.650011304,0.403908636,2.44987092,3.830697796,2.888204017,City,2.979626626,1.834114587,3.381726809,4.043791127,3.864409895
_W1ke2wRSE058_IjH2aARA,Hundred Taste,"18025 Yonge Street, Unit 12",Newmarket,ON,4.5,4.588870186,3.150670675,3.053807504,3.446849362,5,State,2.770330375,1.57719535,3.213780436,3.925326043,3.79573381
zkU-WMio8g6dpRJ2Y2xqvQ,Elegance Chinese Cuisine & Banquet,7130 Warden Avenue,Markham,ON,3.5,2.138242764,1.48121764,2.727623741,3.98216304,4.150394657,City,2.691845982,1.446395356,3.133596568,3.875579156,3.614467029
AgumeejSSVoJ0Bdr5Iguww,Super Noodle Express,358 Spadina Avenue,Toronto,ON,3.5,3.57510856,1.419939855,3.383006608,3.959298245,3.661421549,City,2.735997187,1.558794473,3.248009797,3.847068283,3.859492475
9-_7jOcLec5-p_gGz-OGCw,Magic Bowl,1215 Lake Sylvan Drive SE,Calgary,AB,3.5,2.585538882,2.461869536,2.973434235,4.575525703,4.640916049,City,2.979626626,1.834114587,3.381726809,4.043791127,3.864409895
HOEQwbJcy1E47Vz3vU8vQw,Calgary Court Restaurant,119 2 Ave SE,Calgary,AB,4,3.476571668,1.906154966,3.49094399,4.25447416,4.216931018,City,2.979626626,1.834114587,3.381726809,4.043791127,3.864409895
7CHr-klnXenyow0H8b2Cyg,The Bowl Kee Restaurant,8360 Kennedy Road,Markham,ON,3.5,2.630490417,1.953377995,2.769351577,2.958612461,3.316169633,City,2.691845982,1.446395356,3.133596568,3.875579156,3.614467029
9DIbfGYvKnEetNA8ntZoLg,Lotus Bleu,4847 Rue de Verdun,Verdun,QC,4,3.294234068,1.695337361,2.530535833,3.959298245,2.90334295,State,3.004516708,1.667827283,3.339107748,3.932373475,3.703209474
Qme4ZWzZEdZUwnpo-sPPIw,Noodle Bowl,348 Bloor St W,Toronto,ON,2,1.477102407,0.694266811,1.984471158,3.914038833,2.400120081,City,2.735997187,1.558794473,3.248009797,3.847068283,3.859492475
Veh0kB2ErSaKsH5v6o7nwQ,Chopsticks House,6B Wellesley Street W,Toronto,ON,3.5,3.162800721,1.715505667,3.927332695,3.858899166,2.849990691,City,2.735997187,1.558794473,3.248009797,3.847068283,3.859492475
ge7hMHBENM8AFVf-bBmIQg,Ginger Beef Peking House,3802 Brentwood R NW,Calgary,AB,2,2.61469518,1.446919325,2.642398252,2.569029578,0,City,2.979626626,1.834114587,3.381726809,4.043791127,3.864409895
dG8-YAgrw5HS1hgdVRPHpA,Cynthia's Chinese Restaurant,2460 Neyagawa Blvd,Oakville,ON,3,3.778055162,0.991616943,3.135162569,4.160187725,3.030417891,State,2.770330375,1.57719535,3.213780436,3.925326043,3.79573381
AjcOXSV1ECKja4JqY3UIXg,Mandarin Restaurant - Mississauga,87 Matheson Boulevard E,Mississauga,ON,3.5,2.787584498,1.749362198,3.97430913,3.366410251,4.155911664,City,2.841453497,1.570239955,3.25864246,4.024787901,3.664091999
7Ry-hEfZwaDXe8u-n6v15A,Shanghai Dim Sum,"330 Highway 7 E, Unit 108",Richmond Hill,ON,3.5,2.154474276,1.188400062,3.218399088,3.959298245,3.381237407,City,2.829625199,1.639009815,3.232432827,4.067863535,3.856426281
dnNjNkcYSjFudOLcOFkxlg,Cafe Cogo,"8261 Woodbine Avenue, Unit 8",Markham,ON,2.5,3.256358314,0.750366944,1.547723537,3.726601407,2.758739676,City,2.691845982,1.446395356,3.133596568,3.875579156,3.614467029
o5t33JVLpZWf269AEPB95Q,Greens Vegetarian Restaurant,638 Dundas Street W,Toronto,ON,3.5,2.155679672,1.782428855,3.416284374,4.603951288,4.023197015,City,2.735997187,1.558794473,3.248009797,3.847068283,3.859492475
odhwxNT5Y1qWB8v_rdmS6Q,Ginger And Onion Cuisine,"240 Alton Towers Circle, Unit A7",Toronto,ON,4,2.097938613,2.041291953,2.887003406,4.650730099,3.289581962,City,2.735997187,1.558794473,3.248009797,3.847068283,3.859492475
6t7U64hS_cBZtVKSP-q5Ww,Lee Kitchen,"T1 International Gate E73, 3111 Convair Drive",Mississauga,ON,2,1.23873151,0.48340351,2.138277561,2.240033349,1.454644697,City,2.841453497,1.570239955,3.25864246,4.024787901,3.664091999
7KKugTC6WXZpypifkf9i7Q,Tangerine Asian Cuisine,"2058 Ellesmere Road, Unit 1",Scarborough,ON,3.5,2.978630355,1.437443716,2.987975332,2.924497982,5,City,2.78224166,1.556037867,3.18710926,3.811874891,3.718302041
0-jZq2P4eN7fRdt4Ls1QZQ,Ming's Restaurant,8390 Kennedy Road,Markham,ON,3,1.937840101,1.408081431,2.564037412,4.482706498,4.444491958,City,2.691845982,1.446395356,3.133596568,3.875579156,3.614467029
Xqs8-K4tPcGw9ACMtHwCAA,Pho Basil,6294 Main Street,Stouffville,ON,3.5,3.464461118,1.952219507,3.462076593,4.176629529,5,State,2.770330375,1.57719535,3.213780436,3.925326043,3.79573381
JG_yW_DTE2F-sPtYiyO8zg,Szechuan Restaurant,320 16 Avenue NW,Calgary,AB,4,3.243986135,1.160717415,3.133744141,4.204323254,3.474280413,City,2.979626626,1.834114587,3.381726809,4.043791127,3.864409895
9q0qW2sbI147hAaUVfVUqQ,Richlane Chinese Cuisine,9425 Leslie Street,Richmond Hill,ON,3,1.931019988,0.925128446,2.799924677,3.923789595,3.313480794,City,2.829625199,1.639009815,3.232432827,4.067863535,3.856426281
INnZ6bYoIN2M7bcP7Cb3bw,Empire Wok,970 Southdown Road,Mississauga,ON,3,3.242633504,1.486634609,0.453001952,5,5,City,2.841453497,1.570239955,3.25864246,4.024787901,3.664091999
Kxop0nGA-BUrwYD4EGhyPA,Chinese Traditional Buns,536 Dundas Street W,Toronto,ON,3.5,2.57621551,1.109823956,2.42573448,4.31143621,3.857442928,City,2.735997187,1.558794473,3.248009797,3.847068283,3.859492475
--6MefnULPED_I942VcFNA,John's Chinese BBQ Restaurant,"328 Highway 7 E, Chalmers Gate 11, Unit 10",Richmond Hill,ON,3,3.721163578,0.939440059,2.05850535,4.396999227,4.517129643,City,2.829625199,1.639009815,3.232432827,4.067863535,3.856426281
RlNmDWJ0kkEWXW7yORJZVw,Congee Wong,10 Ravel Road,North York,ON,4,3.202575246,1.766064205,3.392505585,4.463296941,4.251268986,City,2.689606182,1.375283221,3.245579152,3.942248244,3.921365144
icTMQrn3BYeSfBrxQZN6Bg,Gold Diamond Chinese Restaurant,346 Spadina Avenue,Toronto,ON,3,1.892693098,0.921215467,2.928690061,3.801067154,3.355632152,City,2.735997187,1.558794473,3.248009797,3.847068283,3.859492475
eLExQY6_KOYaayapWNp5IQ,NCE BBQ,"180 Steeles Avenue W, Unit 20A",Vaughan,ON,3.5,2.593061472,1.149075127,4.420050132,3.937630201,4.403720258,City,3.035957274,1.916831732,3.561022018,4.183239369,4.09621573
Kw06PxDkF8gNMVWntmBKTw,Wonton Chai Noodle,4400 Sheppard Avenue E,Scarborough,ON,4,3.307206408,1.496754155,3.275127972,3.896905682,4.392574712,City,2.78224166,1.556037867,3.18710926,3.811874891,3.718302041
0Mhw1lD_Zwsv4Vo6oQrPWA,Wah Too,58 Centre Avenue,Toronto,ON,3.5,3.278762724,1.158861727,4.006927134,3.858899166,5,City,2.735997187,1.558794473,3.248009797,3.847068283,3.859492475
BevY0RqrIxHOgfd8l_UWSQ,OMG Restaurant & Lounge,4033 Gordon Baker Road,Scarborough,ON,2.5,2.22065139,1.268189855,2.653182992,4.393687481,3.946025983,City,2.78224166,1.556037867,3.18710926,3.811874891,3.718302041
pofDmHoIsdvPcSKzb2iMag,Sky Dragon Chinese Restaurant,280 Spadina Avenue,Toronto,ON,2.5,0.831369748,0.819859816,2.493048977,3.596577929,3.610159452,City,2.735997187,1.558794473,3.248009797,3.847068283,3.859492475
VtDEh7GakYMBHNAw_PVjZg,King's Chinese Food,1050 17 Avenue SW,Calgary,AB,2.5,3.100483479,1.57785038,3.457551105,3.586092925,3.934506905,City,2.979626626,1.834114587,3.381726809,4.043791127,3.864409895
sQFpfRs1Flcw3evCdI2wpA,Asian Bowl,271 Yonge Street,Toronto,ON,3.5,2.907655394,1.594960706,3.543438682,4.344052553,4.094778854,City,2.735997187,1.558794473,3.248009797,3.847068283,3.859492475
I4Ya4liVt_60LUKDo2Xceg,Tai Pan,"1518 Center Street NE, Suite 171",Calgary,AB,3.5,2.482259745,1.456344662,2.591484188,3.723429895,3.67356316,City,2.979626626,1.834114587,3.381726809,4.043791127,3.864409895
x9SL1nCaUYM4JP91UrVkxQ,Maple Yip Seafood Restaurant,4227 Sheppard Avenue E,Scarborough,ON,3.5,2.923719892,1.66172457,3.071774968,3.972527738,4.298389735,City,2.78224166,1.556037867,3.18710926,3.811874891,3.718302041
r2qLNZaYTZKjvVXfXB1BLQ,The Bowl Noodle Bar,"633 Silver Star Blvd, Unit 110 & 111",Toronto,ON,3,2.818847662,2.344706913,3.227766568,3.221680389,3.98761663,City,2.735997187,1.558794473,3.248009797,3.847068283,3.859492475
wWry6ceFOu0pSmzPpDJQcA,A Xiang,"3250 Midland Avenue, Suite G106",Toronto,ON,3.5,3.961783729,0.591170152,4.1352588,4.459048684,1.992997888,City,2.735997187,1.558794473,3.248009797,3.847068283,3.859492475
NdpvGGF4cLrdnA6ydSZz3g,Morals Village,"8333 Kennedy Road, Unit 1073",Markham,ON,3,2.882499782,1.54754258,3.3219705,3.753694235,3.827537342,City,2.691845982,1.446395356,3.133596568,3.875579156,3.614467029
dPVCSAu8xVIDXD-C3s6c5Q,Luxurban Kitchen,8380 Kennedy Road,Markham,ON,4,3.151014845,2.793691905,3.383006608,5,4.058044576,City,2.691845982,1.446395356,3.133596568,3.875579156,3.614467029
Fl3OriheCTatMZMlNdaCnQ,Jin's Mi-Fen,5515 Yonge Street,Toronto,ON,4,3.642991448,3.074188343,4.753424283,5,5,City,2.735997187,1.558794473,3.248009797,3.847068283,3.859492475
0PM5oFKO29sZmL5efmHxug,Chinese Dumpling House,112-3636 Steeles Avenue E,Markham,ON,3.5,2.643996795,1.246230757,3.337387496,3.962558198,3.733109325,City,2.691845982,1.446395356,3.133596568,3.875579156,3.614467029
L_JIwCB8OeZLiHWg6VTydA,Food Kingdom,4675 Steeles Avenue E,Toronto,ON,2.5,2.211136352,1.202940639,2.703091717,3.901297007,2.758739676,City,2.735997187,1.558794473,3.248009797,3.847068283,3.859492475
b7wUWVV01xaa7E0FUNMDiw,DaiLo,503 College Street,Toronto,ON,4,3.163782258,2.323141818,3.785215269,4.11081545,3.965517781,City,2.735997187,1.558794473,3.248009797,3.847068283,3.859492475
TYvyrN4fGTBUx4EncK2LUQ,Andy's Fish And Chips,3341 Markham Road,Toronto,ON,2.5,1.579172873,2.118026085,4.291013042,3.937630201,3.791078468,City,2.735997187,1.558794473,3.248009797,3.847068283,3.859492475
c7wwhjj0kmmDvEssl6qJ0Q,Bashu Sichuan Cuisine,4771 Steeles Avenue E,Toronto,ON,3.5,3.495305031,1.505138856,4.448717165,4.389214815,3.361450533,City,2.735997187,1.558794473,3.248009797,3.847068283,3.859492475
7UCj5fj-aETTn3johW1LRw,Hakka Flavours,"2880 Queen Street E, Unit 13",Brampton,ON,4,3.439202758,2.490743285,2.830052069,5,4.403720258,City,2.874774823,1.692337276,2.794079384,4.039362803,3.928720989
4IrX-f_4TqmrKhb7egiZag,Asian Legend,505 Highway 7  E,Thornhill,ON,3,3.251825998,1.444519842,3.593284773,4.318870755,4.171561292,City,2.902345153,1.425095179,3.149915644,4.027245432,3.931868078
A5lD3y2eREchEdMcvWPXBA,Yin Ji Chang Fen,"7010 Warden Avenue, Unit 17-18",Markham,ON,4,3.036801361,1.854395813,3.643517009,3.465736417,3.83456876,City,2.691845982,1.446395356,3.133596568,3.875579156,3.614467029
YI4MTduy3fhKNtn2piOyow,Primary Taste Yunan Noodle,109A Ravel Road,Toronto,ON,3,2.511292933,1.432894014,4.039015427,4.318870755,3.243352885,City,2.735997187,1.558794473,3.248009797,3.847068283,3.859492475
YmX3UDKy4CeFQ7guNlrw4w,Red Lotus,"1177 Central Parkway W, Unit 11",Mississauga,ON,3.5,2.9831681,2.034321586,2.99550913,4.003151793,4.5637967,City,2.841453497,1.570239955,3.25864246,4.024787901,3.664091999
dN3-yXUI6ybiLhO-lF5oQg,Tin Tin Congee Chinese Restaurant,"4205 Keele Street, Unit 7",Toronto,ON,3,3.549087311,2.28950734,3.758121252,3.087229434,5,City,2.735997187,1.558794473,3.248009797,3.847068283,3.859492475
Fu5rL-dPs-VNW0k315xMbw,Fantasy Eatery,"10909 Yonge Street, Suite 16",Richmond Hill,ON,3.5,2.996178431,2.11703482,2.991627777,4.237845616,4.388766358,City,2.829625199,1.639009815,3.232432827,4.067863535,3.856426281
dL3gqcsFrhtN2uvrDupl5A,Dumpling Lab,10-303 Centre Street SW,Calgary,AB,3.5,2.865809934,1.167609238,3.528767182,4.396999227,3.645928339,City,2.979626626,1.834114587,3.381726809,4.043791127,3.864409895
f-ookZOX4pBNldaOHMkJ4A,Hong Shing Chinese Restaurant,195 Dundas Street W,Toronto,ON,3,2.369440444,1.129047254,3.040236665,3.653685071,3.072549552,City,2.735997187,1.558794473,3.248009797,3.847068283,3.859492475
dVMP0_oELc7hf77NYCgudg,Pearl,"Bayview Village Shopping Centre, 2901 Bayview Avenue, Unit A20",North York,ON,3,2.000383231,1.170987824,2.698534154,3.869802462,3.392331101,City,2.689606182,1.375283221,3.245579152,3.942248244,3.921365144
QNjgoQsJyEv07XSNumolmw,Dragon House,"2530 Sixth Line, Unit 13",Oakville,ON,3,1.809009994,2.058695032,4.708276359,4.575525703,3.030417891,State,2.770330375,1.57719535,3.213780436,3.925326043,3.79573381
xFSfbErYKKjKU5su_kfvFA,WB Chinese Cooking,1883 NcNicoll Avenue,Scarborough,ON,2.5,1.862501774,0.677629045,3.891804091,0.766888677,0,City,2.78224166,1.556037867,3.18710926,3.811874891,3.718302041
gson5zEUqpFjrRnz7vJu0g,Papa Chang's Take Out and Catering,"431 Alden Rd, Unit 2",Markham,ON,3.5,3.180809718,1.791477847,4.590432249,3.801067154,3.791078468,City,2.691845982,1.446395356,3.133596568,3.875579156,3.614467029
KMA1sN-RlOiSEi_nmH26Sw,Sugar Marmalade,1228 Rue Bishop,Montréal,QC,2.5,2.597484645,0.464524499,2.482761109,2.85857598,2.758739676,City,2.946315088,1.679436569,3.312812633,3.884568263,3.703316547
eh9e2wfsXNRa4BgVSXUu7g,Hai Tang Bakery & Cafe,"7220 Kennedy Road, Suite 6",Markham,ON,3.5,3.201538371,1.047064782,2.48999331,3.702423658,3.333440242,City,2.691845982,1.446395356,3.133596568,3.875579156,3.614467029
YWrrjZ7KdYwN_pUNbLfTCw,Fortune Dragon,6085 Creditview Road,Mississauga,ON,2.5,1.499718631,1.278654097,0.782411572,2.795560399,5,City,2.841453497,1.570239955,3.25864246,4.024787901,3.664091999
bsjBLLHR4TMVR5eAeLAI9w,China Town Kim Fung,"1111 Rue Saint-Urbain, Suite M05",Montréal,QC,3.5,1.761108964,0.990129503,2.291788044,3.951155721,3.683666103,City,2.946315088,1.679436569,3.312812633,3.884568263,3.703316547
Kwc1AaV_HU8x1M2fVH4qwA,Forever Good Asian Cuisine,16756 McKenzie Lake Boulaverd SE,Calgary,AB,3.5,4.279127587,1.932389544,5,5,3.791078468,City,2.979626626,1.834114587,3.381726809,4.043791127,3.864409895
ax4ztJvW28xgGvI0OPqGcQ,New City Restaurant,8392 Kennedy Road,Markham,ON,4,2.867911947,1.647411207,3.058325219,4.152813481,3.721021818,City,2.691845982,1.446395356,3.133596568,3.875579156,3.614467029
5PcW2QipC23t_g71rdCCcw,Fok Yuan Seafood Restaurant,3833 Midland Avenue,Scarborough,ON,3.5,3.765290492,1.474641657,3.209988912,3.586092925,1.904875362,City,2.78224166,1.556037867,3.18710926,3.811874891,3.718302041
afpXsZF7aYEOYAZpVbOvsQ,Chicha Restaurant,5100 Sherbrooke W,Montréal,QC,3.5,3.243532741,3.156095079,3.772762858,4.080633162,4.62431089,City,2.946315088,1.679436569,3.312812633,3.884568263,3.703316547
zUSmxRfIcuTGSR630qv9zQ,House of Pepper,1G-1550 South Gateway Road,Mississauga,ON,3,1.909853738,0.775835467,2.088472326,3.959298245,1.904875362,City,2.841453497,1.570239955,3.25864246,4.024787901,3.664091999
la4mM0mSexjkOLe1goXJPg,Hotopia Sichuan Cuisine,25 Spring Garden Avenue,Toronto,ON,3,2.561287396,1.423819123,2.580185248,1.682722418,4.235356441,City,2.735997187,1.558794473,3.248009797,3.847068283,3.859492475
9Auncrq-xGueTzgkGO1AkA,E Pan Chinese Cuisine,369 Spadina Avenue,Toronto,ON,3,2.471738268,0.976998146,3.209988912,5,3.243352885,City,2.735997187,1.558794473,3.248009797,3.847068283,3.859492475
vTlIUtYXdPxCk6UB746w8w,Utopia Dream Cafe,"7170  Warden Avenue, Unit 26-27",Markham,ON,2.5,1.703240465,0.639596995,2.941555858,3.228813136,3.640931634,City,2.691845982,1.446395356,3.133596568,3.875579156,3.614467029
haMEAD0sGUUwfWpzSimC2w,303 Fusion Kitchen,4413 17th Avenue SE,Calgary,AB,4,4.300216097,3.974368098,5,5,5,City,2.979626626,1.834114587,3.381726809,4.043791127,3.864409895
RJx_V39W3KGO1ORr99NCBw,Mr Roc's Crawfish,416 Spadina Avenue,Toronto,ON,2,1.039809491,1.290112221,3.791756263,4.176629529,5,City,2.735997187,1.558794473,3.248009797,3.847068283,3.859492475
VW33YWpe_zPGDEHN0cNQfQ,Power King Restaurant,8360 Kennedy Road,Markham,ON,3,1.791371631,0.492625459,2.979368275,3.68071453,2.339301063,City,2.691845982,1.446395356,3.133596568,3.875579156,3.614467029
OBW5Yw9LVQwe2Bem5oM7ng,Rouge,6000 Boulevard Rome,Brossard,QC,3.5,3.362904242,2.019650104,4.1352588,5,2.758739676,State,3.004516708,1.667827283,3.339107748,3.932373475,3.703209474
HA9VtwOCvBEYqRxuJfa6Xg,Emperor Hotpot,"7077 Kennedy Road, Unit 110",Markham,ON,2.5,2.922909977,1.741585736,3.750091667,3.519738483,3.361450533,City,2.691845982,1.446395356,3.133596568,3.875579156,3.614467029
9LNs7rIaRngiI57TEfSYiQ,I Love BBQ,6028 Yonge Street,Toronto,ON,3,2.119925224,0.808527473,4.069094946,0,5,City,2.735997187,1.558794473,3.248009797,3.847068283,3.859492475
adfELKOWudmET4s_yZ68CQ,Han Shi Fang,"3250 Midland Avenue, Unit G101",Toronto,ON,3,2.689053849,1.938405603,2.770555108,3.34931212,2.857260675,City,2.735997187,1.558794473,3.248009797,3.847068283,3.859492475
UkpkgsNWiurnsNRkDzevmg,The Fritter King,"Golden Square Centre, 1177 Central Parkway W, Suite 9",Mississauga,ON,3.5,3.44158412,2.262428586,3.367224637,4.101582377,3.502405087,City,2.841453497,1.570239955,3.25864246,4.024787901,3.664091999
Y3Mwhwj3TmF7ka552_sY_A,General Thai Chinese Cuisine & Vegetarian,15531 Yonge Street,Aurora,ON,4.5,4.752767947,3.016461565,4.088123219,5,5,State,2.770330375,1.57719535,3.213780436,3.925326043,3.79573381
OZF7EM-W-2-V0LQOYSYhBA,Lin Garden Restaurant,1806 Pharmacy Avenue,Scarborough,ON,3,2.489515081,0.872132652,2.948516129,3.945834517,2.938675693,City,2.78224166,1.556037867,3.18710926,3.811874891,3.718302041
vRuD9awneiGqZgwYPUjEGA,King Asian Restaurant,2500 Hurontario Street,Mississauga,ON,2.5,1.458591158,0.511414905,2.924454082,2.795560399,2.758739676,City,2.841453497,1.570239955,3.25864246,4.024787901,3.664091999
yU5IGuiwQq9QeIHF8M75WQ,Ten Ren's Tea,9570 Mccowan Road,Markham,ON,2.5,3.260076583,0.934300875,2.958652346,3.009574086,3.370216034,City,2.691845982,1.446395356,3.133596568,3.875579156,3.614467029
td9FZybutwNG7DgocHCiXA,Lai Wah Heen,108 Chestnut Street,Toronto,ON,3.5,2.161533958,1.513898515,2.855283093,3.517751005,3.870076595,City,2.735997187,1.558794473,3.248009797,3.847068283,3.859492475
VvSmE1NnTjnaTPHT0WrCaQ,King's Café,192 Augusta Avenue,Toronto,ON,4,2.806720473,1.734365803,3.457551105,4.234201731,4.150215488,City,2.735997187,1.558794473,3.248009797,3.847068283,3.859492475
2zmsElyBgX5MT7dWoxsQlA,Paul Wong's Fine Chinese Cuisine,376 Kingston Road,Pickering,ON,2.5,2.32581258,1.604763612,1.795692634,1.940165061,3.361450533,State,2.770330375,1.57719535,3.213780436,3.925326043,3.79573381
8MdMBYTVavXF-smJapxrQA,Golden Horse Restaurant,"1480 Major Mackenzie Drive E, Unit C7-C8",Richmond Hill,ON,3,2.35398463,1.346460299,3.069846463,3.832395231,3.605246983,City,2.829625199,1.639009815,3.232432827,4.067863535,3.856426281
9q8JSsHC5lR6Hh16W_5ggg,Salt and Pepper,"35 Brunel Road, Unit  4",Mississauga,ON,2.5,2.42110595,0.640330924,3.093950323,2.696489592,2.339301063,City,2.841453497,1.570239955,3.25864246,4.024787901,3.664091999
8ySvFNHBGHnVaQ3XwOuFqg,Tacos Baos,914 Bloor Street W,Toronto,ON,4,2.606850869,2.039263087,3.300890934,4.551376424,3.835211416,City,2.735997187,1.558794473,3.248009797,3.847068283,3.859492475
WqXrmUVy5Ay3Scn4GPM9Ug,The Borough,1352 Danforth Avenue,Toronto,ON,4,3.172510278,2.613077441,3.707758586,3.586092925,3.142969462,City,2.735997187,1.558794473,3.248009797,3.847068283,3.859492475
dsVHp2o1mU6BT7sHJkViOA,New Dynasty Restaurant,150 Crowfoot Crescent NW,Calgary,AB,2.5,2.160271141,1.513300547,2.578410206,5,0,City,2.979626626,1.834114587,3.381726809,4.043791127,3.864409895
spDZkD6cp0JUUm6ghIWHzA,Kitchen M,8515 McCowan Road,Markham,ON,3,2.382189536,1.107057233,2.33833792,3.828064758,3.750090203,City,2.691845982,1.446395356,3.133596568,3.875579156,3.614467029
LJEoHxM8wow4nSaObqXzSg,Noodle Star,9255 Woodbine Avenue,Markham,ON,3,2.181437845,1.384411005,3.010408727,3.686990909,3.621029614,City,2.691845982,1.446395356,3.133596568,3.875579156,3.614467029
xCgHUDW-rMrqDLN7GMQpyQ,Restaurant Yi Pin Xiang,735 boul Décarie,Saint-Laurent,QC,4,4.584497978,1.695916331,3.329174083,5,2.064632754,State,3.004516708,1.667827283,3.339107748,3.932373475,3.703209474
TA1Q7RWVzMigi5X3FAmctw,Asian Garden Hakka Restaurant,883 16th Avenue,Richmond Hill,ON,3.5,3.219243246,1.741585736,3.339882298,3.728575612,4.42255655,City,2.829625199,1.639009815,3.232432827,4.067863535,3.856426281
lTIt-3zKyluCPFwdu78JSA,B & B Cafe Restaurant,50 Bur Oak Avenue,Markham,ON,3,1.107718671,1.648441702,4.283420819,2.983471323,1.904875362,City,2.691845982,1.446395356,3.133596568,3.875579156,3.614467029
7T3WU-Up01pgCeygbc_K-A,Dagu Rice Noodle-Downtown,115 Dundas Street W,Toronto,ON,3,3.279505816,1.191846308,3.169791902,3.823428295,3.466640571,City,2.735997187,1.558794473,3.248009797,3.847068283,3.859492475
5VOqWjRXUPc7b1A_NSI9mQ,Spicy Garden,"4810 Sheppard Avenue E, Unit 220",Scarborough,ON,3.5,3.261745437,1.227113317,3.331698658,4.459048684,5,City,2.78224166,1.556037867,3.18710926,3.811874891,3.718302041
dJnF_GUWdoX3tUucpKbYMg,New Da Fu Seafood Cuisine 新大福海鮮酒樓,"5651 Steeles Avenue E, Unit 1-3",Toronto,ON,2.5,1.697711205,0.787989761,1.802913997,3.759141957,3.893026972,City,2.735997187,1.558794473,3.248009797,3.847068283,3.859492475
sXKDj1yjfWkwhx5AxrgdBw,Yummy Zone,895 Bay Street,Toronto,ON,3.5,2.229559873,3.198371008,2.99550913,4.419205764,3.934506905,City,2.735997187,1.558794473,3.248009797,3.847068283,3.859492475
tX1fI1TgkvPQNYvwABea0w,Bubble Republic Tea House,4555 Hurontario Street,Mississauga,ON,3,2.684862097,0.967351546,2.801221219,3.114306497,3.555654386,City,2.841453497,1.570239955,3.25864246,4.024787901,3.664091999
Hrbwae-MS_7JlS27uoigIA,New Fortune Stone,7010 Warden Avenue,Markham,ON,3.5,3.956490023,1.939110941,2.86776664,3.959298245,2.531765824,City,2.691845982,1.446395356,3.133596568,3.875579156,3.614467029
